subject,time
1893018,time001
1158976,time026
1158976,time001
5878954,time020
5878954,time001
5177746,time025
5177746,time001
5783591,time025
5783591,time001
4643145,time021
4643145,time001
1030914,time023
1030914,time001
1912565,time026
1912565,time001
5400531,time027
5400531,time001
2346247,time025
2346247,time001
4293136,time027
4293136,time001
3105720,time022
3105720,time001
3672109,time020
3672109,time001
2096335,time017
2096335,time001
3818877,time023
3818877,time001
1699835,time019
1699835,time001
3530050,time023
3530050,time001
2453307,time022
2453307,time001
1330037,time024
1330037,time001
3195690,time024
3195690,time001
4009053,time022
4009053,time001
1266338,time026
1266338,time001
1083024,time022
1083024,time001
5212736,time022
5212736,time001
3418482,time018
3418482,time001
1349130,time024
1349130,time001
2199040,time017
2199040,time001
4545374,time022
4545374,time001
5367490,time021
5367490,time001
4697624,time020
4697624,time001
1922020,time020
1922020,time001
5870780,time023
5870780,time001
5432260,time023
5432260,time001
1059665,time020
1059665,time001
5105588,time021
5105588,time001
4243415,time017
4243415,time001
2237715,time023
2237715,time001
4868197,time024
4868197,time001
3131376,time023
3131376,time001
3149584,time018
3149584,time001
5992427,time025
5992427,time001
5865584,time022
5865584,time001
4577972,time026
4577972,time001
5018705,time021
5018705,time001
2591590,time021
2591590,time001
2646120,time023
2646120,time001
2715550,time022
2715550,time001
3156532,time022
3156532,time001
2505925,time025
2505925,time001
4224063,time001
5068411,time022
5068411,time001
1884063,time020
1884063,time001
1863541,time023
1863541,time001
4263700,time021
4263700,time001
5441601,time027
5441601,time001
2428474,time019
2428474,time001
5527834,time019
5527834,time001
4660132,time025
4660132,time001
4850672,time023
4850672,time001
1487024,time018
1487024,time001
2752619,time026
2752619,time001
3668105,time026
3668105,time001
2566704,time023
2566704,time001
2768678,time021
2768678,time001
5562565,time022
5562565,time001
1024057,time029
1024057,time001
5069278,time019
5069278,time001
4596732,time024
4596732,time001
3420549,time023
3420549,time001
5206745,time027
5206745,time001
1794615,time023
1794615,time001
1746654,time025
1746654,time001
1549988,time025
1549988,time001
5729328,time021
5729328,time001
5498384,time025
5498384,time001
2315866,time026
2315866,time001
4502946,time027
4502946,time001
5592999,time023
5592999,time001
1447762,time021
1447762,time001
1113287,time024
1113287,time001
2047708,time024
2047708,time001
4970280,time026
4970280,time001
2605564,time021
2605564,time001
1794784,time026
1794784,time001
2486051,time022
2486051,time001
1636580,time029
1636580,time001
4737834,time026
4737834,time001
3735300,time022
3735300,time001
3962994,time018
3962994,time001
1937617,time025
1937617,time001
3922487,time020
3922487,time001
5418033,time025
5418033,time001
6000799,time021
6000799,time001
4721468,time022
4721468,time001
2358161,time022
2358161,time001
1801836,time022
1801836,time001
3617544,time021
3617544,time001
2841076,time018
2841076,time001
3997441,time024
3997441,time001
1103701,time021
1103701,time001
4215285,time024
4215285,time001
4019928,time015
4019928,time001
1879662,time017
1879662,time001
4358542,time018
4358542,time001
2605752,time018
2605752,time001
4502705,time027
4502705,time001
3367570,time023
3367570,time001
4711946,time020
4711946,time001
5551033,time020
5551033,time001
4799365,time024
4799365,time001
5734834,time018
5734834,time001
4300811,time022
4300811,time001
5029593,time024
5029593,time001
1555086,time021
1555086,time001
2657572,time018
2657572,time001
1511897,time022
1511897,time001
5196545,time001
1766624,time024
1766624,time001
5992755,time020
5992755,time001
5679296,time027
5679296,time001
5369230,time021
5369230,time001
5340650,time024
5340650,time001
3381841,time018
3381841,time001
1794650,time019
1794650,time001
4151929,time024
4151929,time001
4939803,time026
4939803,time001
4757975,time022
4757975,time001
2157742,time025
2157742,time001
3048055,time018
3048055,time001
5439718,time022
5439718,time001
3396675,time020
3396675,time001
1440922,time001
1944081,time027
1944081,time001
3540971,time032
3540971,time001
2404711,time022
2404711,time001
2309184,time001
2309184,time016
3970918,time020
3970918,time001
5589281,time022
5589281,time001
5278928,time027
5278928,time001
4753070,time018
4753070,time001
4988363,time023
4988363,time001
1439977,time018
1439977,time001
3563531,time020
3563531,time001
4701148,time023
4701148,time001
1704746,time022
1704746,time001
3435779,time021
3435779,time001
6014677,time023
6014677,time001
4467630,time026
4467630,time001
3101236,time020
3101236,time001
3797965,time023
3797965,time001
1557192,time024
1557192,time001
2445433,time021
2445433,time001
5747076,time018
5747076,time001
4277759,time019
4277759,time001
2273850,time022
2273850,time001
5543136,time025
5543136,time001
4562608,time018
4562608,time001
5699191,time022
5699191,time001
2867523,time018
2867523,time001
4863440,time024
4863440,time001
2972843,time022
2972843,time001
2671846,time019
2671846,time001
1434612,time001
1434612,time028
3808095,time022
3808095,time001
4945063,time001
4945063,time016
2876000,time022
2876000,time001
1832752,time021
1832752,time001
2225105,time017
2225105,time001
3275904,time022
3275904,time001
3900698,time027
3900698,time001
3672085,time023
3672085,time001
3019489,time001
5729924,time021
5729924,time001
5159383,time027
5159383,time001
2065067,time023
2065067,time001
2332646,time021
2332646,time001
2573578,time001
4282966,time024
4282966,time001
1536304,time022
1536304,time001
5350563,time001
5056650,time020
5056650,time001
4381413,time024
4381413,time001
2608680,time024
2608680,time001
2700948,time024
2700948,time001
5789712,time026
5789712,time001
2322484,time024
2322484,time001
5839341,time019
5839341,time001
3943425,time022
3943425,time001
5386524,time022
5386524,time001
2688348,time024
2688348,time001
4631744,time019
4631744,time001
5194974,time021
5194974,time001
4011391,time025
4011391,time001
1017346,time001
1017346,time028
1313875,time019
1313875,time001
5078359,time024
5078359,time001
1469307,time022
1469307,time001
5071993,time023
5071993,time001
3368444,time021
3368444,time001
1334756,time022
1334756,time001
2832484,time023
2832484,time001
5079051,time017
5079051,time001
5635800,time027
5635800,time001
5410379,time001
2400859,time024
2400859,time001
3460837,time024
3460837,time001
2940472,time023
2940472,time001
4382261,time001
4382261,time016
5887852,time025
5887852,time001
3295486,time021
3295486,time001
4549611,time022
4549611,time001
2660454,time023
2660454,time001
5269548,time021
5269548,time001
3570831,time017
3570831,time001
4710247,time001
5465284,time024
5465284,time001
2704421,time025
2704421,time001
4412238,time026
4412238,time001
1359846,time019
1359846,time001
1678623,time021
1678623,time001
4081742,time018
4081742,time001
3370064,time023
3370064,time001
3508454,time024
3508454,time001
2097717,time022
2097717,time001
5516504,time027
5516504,time001
2560347,time021
2560347,time001
1774936,time001
1774936,time028
4271671,time020
4271671,time001
5725752,time026
5725752,time001
3168461,time024
3168461,time001
1009472,time017
1009472,time001
5881061,time024
5881061,time001
4345737,time020
4345737,time001
3836323,time022
3836323,time001
5552875,time021
5552875,time001
2404540,time027
2404540,time001
3046636,time017
3046636,time001
3197990,time022
3197990,time001
2966026,time021
2966026,time001
2613005,time023
2613005,time001
3284775,time020
3284775,time001
2715074,time027
2715074,time001
4935369,time020
4935369,time001
4642001,time019
4642001,time001
3522105,time024
3522105,time001
3111571,time024
3111571,time001
4671842,time018
4671842,time001
4159565,time001
4159565,time016
5191819,time026
5191819,time001
5234257,time021
5234257,time001
2161595,time019
2161595,time001
4684538,time027
4684538,time001
4168509,time027
4168509,time001
4879558,time023
4879558,time001
3216338,time019
3216338,time001
5018843,time020
5018843,time001
1834130,time020
1834130,time001
4596579,time021
4596579,time001
1761507,time026
1761507,time001
4086446,time012
4086446,time001
1395106,time021
1395106,time001
2076189,time025
2076189,time001
2024784,time026
2024784,time001
2201783,time021
2201783,time001
3978237,time019
3978237,time001
3717161,time021
3717161,time001
2154555,time020
2154555,time001
1710218,time024
1710218,time001
1846079,time023
1846079,time001
4768867,time019
4768867,time001
1664415,time023
1664415,time001
3486307,time022
3486307,time001
2221545,time021
2221545,time001
1701888,time022
1701888,time001
1894485,time021
1894485,time001
5740203,time020
5740203,time001
1840290,time023
1840290,time001
5969760,time021
5969760,time001
3222120,time019
3222120,time001
1881896,time022
1881896,time001
3136024,time021
3136024,time001
5991029,time025
5991029,time001
1074913,time025
1074913,time001
2090246,time020
2090246,time001
1125329,time026
1125329,time001
4945127,time026
4945127,time001
3692169,time020
3692169,time001
2258829,time026
2258829,time001
2124097,time021
2124097,time001
3254480,time023
3254480,time001
1875028,time027
1875028,time001
3485191,time019
3485191,time001
5110741,time025
5110741,time001
5524980,time022
5524980,time001
3367691,time022
3367691,time001
4661620,time019
4661620,time001
1971514,time025
1971514,time001
5221807,time022
5221807,time001
5800163,time027
5800163,time001
1517801,time027
1517801,time001
1529103,time021
1529103,time001
5303952,time019
5303952,time001
5527364,time018
5527364,time001
3385420,time022
3385420,time001
4242047,time020
4242047,time001
5132455,time023
5132455,time001
4227862,time022
4227862,time001
4243982,time001
2044415,time023
2044415,time001
3291008,time019
3291008,time001
3572408,time022
3572408,time001
4789184,time021
4789184,time001
1375396,time024
1375396,time001
1710823,time023
1710823,time001
2313970,time019
2313970,time001
3967561,time019
3967561,time001
1952150,time023
1952150,time001
2800891,time001
4028361,time023
4028361,time001
5956338,time023
5956338,time001
4431710,time022
4431710,time001
4055488,time021
4055488,time001
1445738,time027
1445738,time001
4877614,time023
4877614,time001
2330963,time022
2330963,time001
2734101,time019
2734101,time001
3232330,time026
3232330,time001
3437076,time020
3437076,time001
1892667,time018
1892667,time001
5569266,time018
5569266,time001
5198698,time025
5198698,time001
4233049,time024
4233049,time001
1566606,time024
1566606,time001
2176856,time025
2176856,time001
3193456,time019
3193456,time001
3517908,time001
3517908,time028
3499964,time020
3499964,time001
1353120,time024
1353120,time001
1881361,time019
1881361,time001
2020395,time017
2020395,time001
4764943,time021
4764943,time001
4448362,time021
4448362,time001
3944950,time029
3944950,time001
3407563,time019
3407563,time001
2260854,time020
2260854,time001
4972692,time024
4972692,time001
5232720,time022
5232720,time001
4286790,time020
4286790,time001
5869955,time027
5869955,time001
5980345,time024
5980345,time001
5169086,time024
5169086,time001
4711432,time019
4711432,time001
2588638,time019
2588638,time001
5110490,time025
5110490,time001
2279668,time021
2279668,time001
2397218,time022
2397218,time001
5650573,time021
5650573,time001
4594846,time024
4594846,time001
4425741,time022
4425741,time001
2173176,time021
2173176,time001
4601843,time021
4601843,time001
1057990,time022
1057990,time001
3590205,time021
3590205,time001
1763257,time024
1763257,time001
5236336,time017
5236336,time001
2849775,time027
2849775,time001
2146425,time015
2146425,time001
1361722,time019
1361722,time001
3297631,time023
3297631,time001
1954486,time021
1954486,time001
5205624,time022
5205624,time001
2917932,time021
2917932,time001
5838702,time025
5838702,time001
4809904,time001
3065801,time024
3065801,time001
4754811,time024
4754811,time001
4014707,time020
4014707,time001
1340412,time023
1340412,time001
1043507,time001
1043507,time016
5486752,time025
5486752,time001
5482439,time025
5482439,time001
4672138,time020
4672138,time001
3384601,time001
5938547,time018
5938547,time001
5314598,time017
5314598,time001
5768037,time021
5768037,time001
3814014,time024
3814014,time001
3890945,time027
3890945,time001
5607635,time019
5607635,time001
5791833,time022
5791833,time001
2752149,time020
2752149,time001
4270481,time020
4270481,time001
5431183,time021
5431183,time001
4467383,time025
4467383,time001
5012873,time022
5012873,time001
5367563,time001
4625750,time025
4625750,time001
4165128,time023
4165128,time001
4730306,time022
4730306,time001
4469187,time024
4469187,time001
4329158,time021
4329158,time001
4908244,time023
4908244,time001
6021463,time022
6021463,time001
5002031,time021
5002031,time001
3726928,time025
3726928,time001
2864633,time027
2864633,time001
1414153,time025
1414153,time001
3461991,time001
5021047,time023
5021047,time001
3589649,time021
3589649,time001
2214082,time020
2214082,time001
5266235,time020
5266235,time001
2472409,time020
2472409,time001
3571886,time019
3571886,time001
2281640,time022
2281640,time001
3313732,time024
3313732,time001
3713786,time025
3713786,time001
3811238,time024
3811238,time001
1953117,time021
1953117,time001
4991349,time022
4991349,time001
5830940,time021
5830940,time001
3790032,time027
3790032,time001
3053737,time026
3053737,time001
1862160,time020
1862160,time001
4395902,time023
4395902,time001
2519430,time023
2519430,time001
3958034,time021
3958034,time001
2205454,time018
2205454,time001
2266877,time024
2266877,time001
5286050,time021
5286050,time001
4378186,time019
4378186,time001
5277858,time020
5277858,time001
5187104,time021
5187104,time001
3780601,time023
3780601,time001
3818747,time022
3818747,time001
3501157,time021
3501157,time001
5635415,time018
5635415,time001
5692459,time023
5692459,time001
2621711,time022
2621711,time001
2995212,time021
2995212,time001
2527961,time019
2527961,time001
5009404,time017
5009404,time001
2725480,time020
2725480,time001
5924386,time027
5924386,time001
4879999,time024
4879999,time001
4743545,time022
4743545,time001
5396925,time026
5396925,time001
5340390,time021
5340390,time001
5874864,time020
5874864,time001
5974763,time025
5974763,time001
5259047,time023
5259047,time001
3748304,time025
3748304,time001
1135165,time020
1135165,time001
4167856,time026
4167856,time001
1728401,time024
1728401,time001
5531902,time001
4371381,time020
4371381,time001
5664653,time020
5664653,time001
5316083,time023
5316083,time001
4847957,time017
4847957,time001
3465350,time021
3465350,time001
5857621,time025
5857621,time001
3104969,time023
3104969,time001
5129842,time022
5129842,time001
4666166,time024
4666166,time001
2783209,time019
2783209,time001
2816935,time022
2816935,time001
4428425,time020
4428425,time001
2550675,time027
2550675,time001
3311648,time020
3311648,time001
5314826,time020
5314826,time001
1407820,time024
1407820,time001
5553730,time018
5553730,time001
1073293,time021
1073293,time001
1384549,time025
1384549,time001
4224957,time018
4224957,time001
4702269,time021
4702269,time001
2447360,time023
2447360,time001
1311505,time023
1311505,time001
1534752,time024
1534752,time001
1706783,time022
1706783,time001
2146136,time019
2146136,time001
3534102,time024
3534102,time001
3982560,time017
3982560,time001
5760899,time025
5760899,time001
5407398,time021
5407398,time001
1800658,time024
1800658,time001
4796014,time019
4796014,time001
2203791,time001
2203791,time016
3408962,time023
3408962,time001
4393413,time019
4393413,time001
2276763,time022
2276763,time001
5567295,time019
5567295,time001
1455962,time021
1455962,time001
3566390,time019
3566390,time001
2733362,time021
2733362,time001
3149867,time018
3149867,time001
2604003,time024
2604003,time001
3502554,time018
3502554,time001
3765660,time024
3765660,time001
3055179,time001
2177107,time018
2177107,time001
2275225,time026
2275225,time001
3061218,time020
3061218,time001
5825759,time021
5825759,time001
1020234,time024
1020234,time001
1024991,time020
1024991,time001
4202864,time024
4202864,time001
1940202,time021
1940202,time001
5103374,time022
5103374,time001
3886278,time024
3886278,time001
4499089,time024
4499089,time001
5146034,time021
5146034,time001
2146454,time031
2146454,time001
2243275,time021
2243275,time001
1187686,time018
1187686,time001
4979153,time024
4979153,time001
5169309,time022
5169309,time001
4982311,time020
4982311,time001
4961456,time020
4961456,time001
4653160,time001
2677933,time022
2677933,time001
5471879,time019
5471879,time001
2854958,time019
2854958,time001
4494040,time021
4494040,time001
3966791,time025
3966791,time001
3952385,time023
3952385,time001
5298005,time021
5298005,time001
5851043,time027
5851043,time001
4993781,time026
4993781,time001
4583554,time021
4583554,time001
5319282,time021
5319282,time001
5252860,time019
5252860,time001
3412855,time022
3412855,time001
4866708,time024
4866708,time001
2322690,time001
5666309,time025
5666309,time001
3519306,time017
3519306,time001
2891064,time017
2891064,time001
4178588,time023
4178588,time001
4706112,time023
4706112,time001
5237211,time024
5237211,time001
4311966,time023
4311966,time001
3615339,time025
3615339,time001
2347957,time022
2347957,time001
1900475,time017
1900475,time001
1102326,time021
1102326,time001
5043811,time025
5043811,time001
2058965,time022
2058965,time001
1657882,time022
1657882,time001
3894149,time021
3894149,time001
5235574,time020
5235574,time001
4015321,time025
4015321,time001
3680930,time024
3680930,time001
2166833,time021
2166833,time001
4522256,time025
4522256,time001
5297559,time023
5297559,time001
3713346,time017
3713346,time001
4787636,time024
4787636,time001
3284045,time025
3284045,time001
4667946,time024
4667946,time001
5873761,time024
5873761,time001
2737523,time026
2737523,time001
5317144,time020
5317144,time001
2844095,time020
2844095,time001
3512113,time001
2835321,time023
2835321,time001
5262076,time018
5262076,time001
2946943,time022
2946943,time001
5146613,time022
5146613,time001
4441884,time027
4441884,time001
3307201,time023
3307201,time001
5961477,time021
5961477,time001
3706157,time023
3706157,time001
4055897,time027
4055897,time001
2696509,time001
2515581,time023
2515581,time001
2004224,time023
2004224,time001
4854181,time022
4854181,time001
1925077,time023
1925077,time001
3365659,time018
3365659,time001
5959613,time020
5959613,time001
3538404,time020
3538404,time001
1494649,time023
1494649,time001
5450754,time024
5450754,time001
4275437,time021
4275437,time001
1965186,time024
1965186,time001
4541248,time021
4541248,time001
2123935,time025
2123935,time001
3281206,time022
3281206,time001
4654547,time019
4654547,time001
2354503,time019
2354503,time001
4713037,time019
4713037,time001
5192879,time021
5192879,time001
1236748,time019
1236748,time001
4448404,time025
4448404,time001
4030738,time019
4030738,time001
3740240,time019
3740240,time001
2264432,time026
2264432,time001
1394464,time026
1394464,time001
3424759,time022
3424759,time001
5963531,time027
5963531,time001
3923297,time024
3923297,time001
2903029,time020
2903029,time001
3319001,time025
3319001,time001
1032292,time024
1032292,time001
3895661,time027
3895661,time001
3157333,time021
3157333,time001
5653703,time019
5653703,time001
3526755,time020
3526755,time001
5956015,time019
5956015,time001
2277432,time019
2277432,time001
1903288,time022
1903288,time001
3155136,time025
3155136,time001
4192678,time021
4192678,time001
5399658,time019
5399658,time001
2698976,time020
2698976,time001
1736922,time024
1736922,time001
5103785,time017
5103785,time001
2518572,time001
4223338,time025
4223338,time001
2807642,time022
2807642,time001
5315710,time026
5315710,time001
4159274,time025
4159274,time001
2655904,time026
2655904,time001
4529759,time022
4529759,time001
4753497,time022
4753497,time001
4651144,time018
4651144,time001
2205259,time001
2205259,time028
5432232,time020
5432232,time001
3434837,time022
3434837,time001
4718951,time021
4718951,time001
3756697,time020
3756697,time001
6006071,time018
6006071,time001
3883033,time020
3883033,time001
5336154,time025
5336154,time001
4950478,time001
4950478,time028
3944568,time025
3944568,time001
5596630,time019
5596630,time001
5372575,time020
5372575,time001
2559365,time019
2559365,time001
5338818,time022
5338818,time001
4921013,time017
4921013,time001
3846784,time018
3846784,time001
4175151,time023
4175151,time001
3818354,time022
3818354,time001
1623881,time022
1623881,time001
3119364,time019
3119364,time001
3491479,time020
3491479,time001
5347134,time021
5347134,time001
3082461,time018
3082461,time001
3649967,time025
3649967,time001
2203447,time001
2203447,time028
2825940,time024
2825940,time001
5246543,time023
5246543,time001
5759505,time024
5759505,time001
2945964,time019
2945964,time001
2853755,time023
2853755,time001
4880796,time022
4880796,time001
3066971,time020
3066971,time001
5022889,time024
5022889,time001
1170917,time024
1170917,time001
2211846,time017
2211846,time001
4318380,time026
4318380,time001
1450833,time024
1450833,time001
1842976,time025
1842976,time001
1769786,time019
1769786,time001
4054034,time024
4054034,time001
5751722,time019
5751722,time001
5488565,time019
5488565,time001
4681447,time024
4681447,time001
5959414,time020
5959414,time001
5544880,time026
5544880,time001
3289857,time025
3289857,time001
1223720,time020
1223720,time001
2449821,time023
2449821,time001
5420176,time025
5420176,time001
3761031,time024
3761031,time001
4293721,time025
4293721,time001
4222170,time023
4222170,time001
3652996,time023
3652996,time001
2047472,time026
2047472,time001
2487048,time025
2487048,time001
5013373,time026
5013373,time001
6005296,time023
6005296,time001
3035903,time024
3035903,time001
3109067,time024
3109067,time001
5543039,time024
5543039,time001
5038539,time022
5038539,time001
1500186,time026
1500186,time001
6006085,time021
6006085,time001
1713230,time020
1713230,time001
3983484,time023
3983484,time001
1109658,time026
1109658,time001
4714046,time022
4714046,time001
4587432,time011
4587432,time001
2396986,time018
2396986,time001
3848847,time001
5312876,time020
5312876,time001
4279344,time015
4279344,time001
4484204,time001
3380103,time001
4896351,time025
4896351,time001
4843081,time027
4843081,time001
3292725,time025
3292725,time001
5013776,time023
5013776,time001
5220550,time025
5220550,time001
1874143,time023
1874143,time001
3938084,time024
3938084,time001
2885188,time019
2885188,time001
3214481,time025
3214481,time001
4969765,time023
4969765,time001
1898139,time024
1898139,time001
5388148,time023
5388148,time001
1011325,time020
1011325,time001
4700491,time001
1428119,time021
1428119,time001
5122877,time022
5122877,time001
2312729,time023
2312729,time001
4198904,time027
4198904,time001
4570027,time019
4570027,time001
5587893,time023
5587893,time001
4259287,time029
4259287,time001
2612826,time024
2612826,time001
3874752,time019
3874752,time001
1066340,time022
1066340,time001
5713147,time021
5713147,time001
4738146,time020
4738146,time001
4134642,time024
4134642,time001
3596168,time019
3596168,time001
5422245,time022
5422245,time001
5200435,time022
5200435,time001
1640733,time022
1640733,time001
5574578,time017
5574578,time001
5440116,time024
5440116,time001
4174150,time024
4174150,time001
1163036,time023
1163036,time001
3426432,time024
3426432,time001
4182996,time019
4182996,time001
3621371,time018
3621371,time001
3771406,time023
3771406,time001
4752656,time018
4752656,time001
5135334,time017
5135334,time001
5414193,time021
5414193,time001
3632942,time024
3632942,time001
2503918,time024
2503918,time001
5753421,time021
5753421,time001
1765382,time019
1765382,time001
4209147,time024
4209147,time001
1924472,time026
1924472,time001
1322058,time024
1322058,time001
4284754,time021
4284754,time001
2855043,time023
2855043,time001
3766781,time024
3766781,time001
4806859,time022
4806859,time001
2006774,time026
2006774,time001
4945547,time019
4945547,time001
1641399,time020
1641399,time001
3195635,time022
3195635,time001
4940049,time024
4940049,time001
3712089,time020
3712089,time001
4083824,time024
4083824,time001
4965415,time019
4965415,time001
5576569,time025
5576569,time001
1017397,time024
1017397,time001
2363485,time023
2363485,time001
2847151,time020
2847151,time001
1766366,time019
1766366,time001
4469806,time001
4469806,time028
1220759,time023
1220759,time001
2550594,time018
2550594,time001
4948799,time024
4948799,time001
1148895,time001
1148895,time016
1326083,time019
1326083,time001
3193265,time021
3193265,time001
3123084,time022
3123084,time001
3436491,time023
3436491,time001
5144516,time022
5144516,time001
3472847,time019
3472847,time001
2571894,time024
2571894,time001
2246444,time025
2246444,time001
2740199,time021
2740199,time001
1711073,time014
1711073,time001
4359521,time024
4359521,time001
3896927,time025
3896927,time001
1842336,time027
1842336,time001
3874203,time023
3874203,time001
5849218,time033
5849218,time001
1403501,time022
1403501,time001
3186610,time022
3186610,time001
4000400,time023
4000400,time001
5590776,time024
5590776,time001
2949376,time024
2949376,time001
3243585,time027
3243585,time001
3726731,time026
3726731,time001
5083014,time021
5083014,time001
1834123,time019
1834123,time001
2579802,time022
2579802,time001
5173793,time020
5173793,time001
3510359,time001
3510359,time028
1413978,time020
1413978,time001
2424727,time021
2424727,time001
5244916,time001
5244916,time016
1063873,time027
1063873,time001
4717548,time024
4717548,time001
1844094,time022
1844094,time001
1197706,time025
1197706,time001
2859083,time014
2859083,time001
4852220,time019
4852220,time001
4807557,time027
4807557,time001
2000029,time022
2000029,time001
1838800,time022
1838800,time001
4444533,time019
4444533,time001
2522996,time021
2522996,time001
4566100,time022
4566100,time001
1105580,time020
1105580,time001
5084339,time023
5084339,time001
5964375,time001
5338535,time026
5338535,time001
1066774,time024
1066774,time001
5763028,time019
5763028,time001
2830300,time019
2830300,time001
2160772,time023
2160772,time001
4943030,time022
4943030,time001
1224726,time025
1224726,time001
5857517,time022
5857517,time001
3688084,time018
3688084,time001
3680941,time001
3680941,time028
4715658,time017
4715658,time001
2828767,time018
2828767,time001
2011172,time021
2011172,time001
4852411,time030
4852411,time001
3959948,time026
3959948,time001
5217079,time024
5217079,time001
3151093,time018
3151093,time001
2422999,time026
2422999,time001
3203825,time024
3203825,time001
2374052,time024
2374052,time001
5815745,time021
5815745,time001
1199070,time021
1199070,time001
2944337,time023
2944337,time001
3205679,time027
3205679,time001
5088150,time023
5088150,time001
5439419,time020
5439419,time001
4329615,time021
4329615,time001
4118136,time020
4118136,time001
5646975,time020
5646975,time001
4651240,time021
4651240,time001
1810339,time021
1810339,time001
3487624,time022
3487624,time001
4084146,time027
4084146,time001
3599608,time021
3599608,time001
1405646,time019
1405646,time001
3122842,time024
3122842,time001
3035886,time024
3035886,time001
5125322,time018
5125322,time001
5966335,time021
5966335,time001
2134858,time021
2134858,time001
5448277,time029
5448277,time001
5357718,time019
5357718,time001
5637229,time023
5637229,time001
2259195,time025
2259195,time001
4166569,time024
4166569,time001
1755819,time025
1755819,time001
1168084,time021
1168084,time001
3790962,time024
3790962,time001
4748026,time025
4748026,time001
5269271,time026
5269271,time001
4255480,time022
4255480,time001
4143959,time023
4143959,time001
3024976,time024
3024976,time001
3554798,time001
3554798,time016
2165489,time022
2165489,time001
1852704,time021
1852704,time001
3627957,time026
3627957,time001
4010397,time025
4010397,time001
1406067,time030
1406067,time001
2667016,time019
2667016,time001
1106698,time021
1106698,time001
4079439,time019
4079439,time001
4309810,time019
4309810,time001
5165069,time020
5165069,time001
4903958,time024
4903958,time001
1643265,time015
1643265,time001
2970118,time021
2970118,time001
1220522,time026
1220522,time001
2473267,time022
2473267,time001
3740172,time018
3740172,time001
1701525,time022
1701525,time001
4242298,time023
4242298,time001
3883497,time023
3883497,time001
2992771,time001
2992771,time028
1981710,time019
1981710,time001
4358749,time022
4358749,time001
3566733,time024
3566733,time001
4875453,time024
4875453,time001
4506160,time022
4506160,time001
3956617,time021
3956617,time001
1191444,time030
1191444,time001
5027511,time025
5027511,time001
4962032,time021
4962032,time001
2599862,time019
2599862,time001
4394412,time022
4394412,time001
3821117,time024
3821117,time001
1931186,time027
1931186,time001
4828139,time025
4828139,time001
1300118,time021
1300118,time001
5120001,time022
5120001,time001
3022806,time026
3022806,time001
2494110,time023
2494110,time001
2011847,time025
2011847,time001
3408494,time019
3408494,time001
5531600,time026
5531600,time001
2943084,time019
2943084,time001
3331310,time024
3331310,time001
2261504,time022
2261504,time001
2542706,time024
2542706,time001
2589948,time022
2589948,time001
1810089,time021
1810089,time001
1686702,time024
1686702,time001
6013592,time025
6013592,time001
4437459,time018
4437459,time001
6011752,time023
6011752,time001
3383410,time027
3383410,time001
4050458,time022
4050458,time001
3371322,time023
3371322,time001
5706262,time021
5706262,time001
2277071,time022
2277071,time001
4495342,time021
4495342,time001
1514004,time026
1514004,time001
5268350,time027
5268350,time001
2868532,time022
2868532,time001
4101566,time017
4101566,time001
2622990,time024
2622990,time001
5112994,time025
5112994,time001
3717463,time029
3717463,time001
3430752,time019
3430752,time001
2635070,time017
2635070,time001
3612320,time020
3612320,time001
2753806,time021
2753806,time001
3844298,time023
3844298,time001
3694865,time029
3694865,time001
2101244,time024
2101244,time001
1915703,time024
1915703,time001
5604334,time026
5604334,time001
3016880,time021
3016880,time001
4132447,time020
4132447,time001
2187335,time026
2187335,time001
1542631,time027
1542631,time001
1589757,time027
1589757,time001
2979318,time022
2979318,time001
5861688,time020
5861688,time001
3144814,time021
3144814,time001
6001225,time024
6001225,time001
3402822,time020
3402822,time001
1214795,time026
1214795,time001
5702877,time020
5702877,time001
1487826,time018
1487826,time001
1775877,time021
1775877,time001
5997358,time023
5997358,time001
4021179,time029
4021179,time001
3278433,time026
3278433,time001
4290270,time018
4290270,time001
2760684,time022
2760684,time001
1235140,time021
1235140,time001
3847852,time023
3847852,time001
5288146,time020
5288146,time001
4746803,time020
4746803,time001
4468431,time020
4468431,time001
3356295,time021
3356295,time001
2667524,time024
2667524,time001
5993027,time025
5993027,time001
1676122,time021
1676122,time001
3963677,time017
3963677,time001
3851551,time023
3851551,time001
4451702,time001
5459825,time020
5459825,time001
3654541,time023
3654541,time001
1760643,time021
1760643,time001
1466443,time015
1466443,time001
3213406,time023
3213406,time001
4226734,time030
4226734,time001
3237111,time020
3237111,time001
3128036,time023
3128036,time001
2742680,time026
2742680,time001
3097610,time023
3097610,time001
1379095,time022
1379095,time001
3853116,time020
3853116,time001
2590517,time021
2590517,time001
1312088,time019
1312088,time001
1615365,time023
1615365,time001
3747961,time026
3747961,time001
2892316,time019
2892316,time001
2445985,time026
2445985,time001
1031219,time027
1031219,time001
5438521,time025
5438521,time001
5022645,time019
5022645,time001
2139413,time022
2139413,time001
1506103,time023
1506103,time001
2649467,time021
2649467,time001
1628841,time022
1628841,time001
5142992,time021
5142992,time001
5548899,time026
5548899,time001
3312743,time021
3312743,time001
1594787,time025
1594787,time001
2250304,time024
2250304,time001
4459223,time021
4459223,time001
2884108,time017
2884108,time001
1896339,time019
1896339,time001
1552500,time017
1552500,time001
3238415,time018
3238415,time001
2103959,time020
2103959,time001
3749419,time020
3749419,time001
4287383,time024
