subject,time
2710307,time001
4634251,time001
4497129,time001
3765660,time001
5786617,time001
2141874,time018
5131579,time001
5084339,time023
5692459,time023
2646120,time023
3958527,time029
6017466,time020
5712311,time025
2326676,time023
3101236,time020
3652996,time001
3129830,time001
2373944,time001
3756697,time001
3886278,time001
5576569,time001
5512305,time020
4389363,time001
3850290,time019
2900879,time001
3281206,time001
3625298,time025
3295486,time021
4766081,time017
5142860,time001
3750202,time025
4029793,time021
5231385,time001
4504630,time001
2341207,time001
4705226,time001
4224860,time021
2106942,time001
2760684,time001
5183035,time022
3219809,time001
5865584,time001
5357718,time001
2085823,time001
4577911,time001
4961456,time020
3554798,time016
2713954,time001
2660259,time026
5427555,time027
5996949,time001
2816935,time001
4027306,time023
4297455,time021
2569330,time025
2203869,time001
3363078,time018
5127278,time001
4290808,time001
5562725,time001
5938290,time022
6015764,time019
3237111,time020
3268653,time028
4084146,time027
4227862,time022
4031656,time001
5383638,time001
4675135,time001
4586184,time020
4444533,time001
5819383,time001
3234291,time001
3304363,time023
5427262,time001
5414193,time021
2682467,time001
5880019,time025
2655339,time001
3388844,time001
5974881,time001
4903958,time024
3358111,time023
2857899,time023
2501198,time001
3713786,time001
2953976,time001
2352193,time001
2437504,time026
5387297,time020
2754395,time001
5131579,time021
3669204,time023
2551431,time029
2966026,time021
2734300,time001
4990060,time001
3392080,time001
5148090,time024
3671377,time024
2379910,time001
3632489,time020
4841920,time024
5914766,time028
3168461,time001
2556247,time001
4843421,time022
3768579,time026
4111327,time025
2944337,time023
3790224,time001
4329615,time021
6001767,time001
3954918,time001
2936342,time019
5471879,time001
5427262,time025
5305763,time001
4633267,time024
3503883,time026
4233049,time024
4766081,time001
2611993,time001
5125288,time024
4562608,time018
4625750,time001
5165701,time001
3580818,time001
4702889,time018
4387221,time020
5930064,time001
3585382,time024
2122550,time001
2664769,time001
5235574,time020
5017465,time023
4006598,time001
4832772,time001
4246593,time001
3007215,time019
3425572,time001
4127273,time001
5565318,time001
2197381,time001
3761031,time001
2550675,time027
3316442,time001
4437248,time011
3103034,time001
3280295,time021
2326242,time025
2220270,time001
3956617,time021
5710207,time001
4843081,time001
2800891,time001
4350613,time001
3701407,time001
5580007,time018
5993027,time025
2393029,time001
3967561,time019
2989793,time021
5834665,time025
3209940,time024
4798295,time001
2449821,time001
2227215,time001
5870780,time023
2917932,time021
2670988,time023
2749084,time027
3275028,time024
2237458,time001
5197159,time022
2258614,time001
3198880,time022
4406275,time001
5129611,time021
5780975,time025
3189383,time024
5571776,time001
5600447,time025
4692489,time001
5165222,time001
4970579,time021
3710259,time022
4872308,time024
5002031,time021
5699191,time001
2400859,time001
2519430,time001
2128327,time001
2304924,time001
3726928,time001
4046219,time028
4857822,time001
4525617,time001
3487624,time022
2232774,time001
4447094,time018
4475823,time001
4660119,time001
4055488,time021
3595800,time024
5305693,time021
2683089,time019
5319282,time021
5495689,time001
5530275,time018
2183704,time028
5913585,time001
4670330,time001
4718648,time001
2501697,time023
3802705,time001
5792603,time026
3109067,time001
5504842,time001
5650683,time001
2647018,time020
2393029,time023
3978633,time022
2632322,time028
5633843,time001
2473267,time001
3904024,time001
2386314,time001
4843701,time016
4391892,time001
5597007,time020
4832486,time001
5516457,time001
2687594,time023
5496908,time019
4711602,time001
2538192,time021
4297679,time021
4544265,time001
5825684,time026
5874864,time001
5241233,time001
5433785,time019
4801603,time001
4581215,time001
3483353,time023
4983923,time024
2493883,time001
4879558,time023
5170600,time014
3898188,time025
2927515,time001
5991806,time017
5116450,time001
5235574,time001
2695393,time021
4964790,time001
5907531,time024
2350162,time001
3620198,time001
2970118,time001
2783656,time001
4615267,time021
3475119,time018
4768867,time019
5399658,time019
2659501,time001
2132674,time022
5269271,time001
5997264,time001
4957128,time001
2872891,time001
4843690,time027
2653615,time027
4762789,time001
2175725,time020
4751478,time026
3032372,time001
2345101,time001
3272427,time001
5166856,time001
5050908,time001
3724335,time027
5431183,time001
2711199,time021
5336154,time025
3612320,time001
3816548,time001
4800573,time001
2201164,time001
2350162,time022
3908852,time023
4204808,time001
3595586,time001
5833780,time024
5335640,time027
5259397,time021
4274226,time020
4674705,time001
4893119,time019
4273358,time017
2152434,time001
2437396,time016
4896986,time001
5664653,time020
5105588,time001
2727492,time001
5670454,time001
4381413,time024
2621711,time001
3936027,time021
3589649,time001
4506160,time022
4708108,time001
5759505,time024
2447360,time001
4795657,time001
4631858,time021
3912232,time023
3643135,time015
4854181,time001
2835321,time023
5682236,time001
3307201,time001
5345579,time001
4911400,time001
2660259,time001
4965415,time001
4970579,time001
2225105,time001
2174610,time026
2323704,time021
2375710,time028
3796259,time022
4999177,time001
5552619,time001
5689161,time019
3954080,time026
3155094,time026
3131417,time001
6021463,time022
4191344,time021
4359076,time023
2258829,time026
3460344,time001
2276763,time022
3777137,time021
5193755,time022
5330904,time022
5869029,time001
2264432,time026
2412395,time001
4666166,time024
4665198,time001
4541822,time001
3894149,time021
2631855,time021
2874869,time001
3848548,time023
2452373,time023
3383753,time001
3919629,time001
2802355,time001
5345787,time001
4116374,time001
2287381,time022
2244779,time001
2825940,time001
5658574,time022
3908979,time022
5993027,time001
3269992,time001
2354478,time001
3289857,time025
2659641,time001
5089561,time001
4728639,time018
5810653,time021
3646758,time021
3316892,time023
5023882,time026
3522105,time001
4664995,time001
3098975,time001
3497994,time001
3202257,time026
2870802,time013
5991806,time017
2884108,time001
4545374,time022
3250767,time020
2499658,time001
3412855,time022
5186271,time021
5565318,time027
3372418,time001
3784084,time001
4940049,time001
3954080,time001
4824200,time001
2969096,time021
3237111,time001
2438363,time018
3384648,time020
4935369,time020
4499089,time024
3336803,time024
5830940,time001
3087494,time001
5504701,time025
5441601,time027
5433785,time001
5729328,time021
4639492,time001
3591522,time021
3370444,time001
3938018,time001
5157181,time001
4545679,time001
4702269,time021
2621711,time022
4219619,time023
2289757,time022
2684247,time020
5382197,time020
2828858,time001
3602385,time026
5555373,time001
2493787,time001
2092859,time001
4872832,time001
4484204,time001
2314563,time001
3317860,time023
4134642,time024
2236131,time019
3249003,time023
2545716,time027
3508476,time024
2646120,time001
4948799,time024
4800235,time021
5117865,time026
3538515,time001
2146454,time031
3802705,time021
2717545,time019
6001767,time028
3432794,time001
3680930,time024
2927515,time027
4205649,time001
3157276,time032
2417831,time001
4108016,time024
4531605,time001
5574241,time001
2554841,time026
4118136,time001
4148616,time001
2189928,time030
2950560,time001
5992427,time025
2660664,time025
5756901,time001
4970280,time001
5432527,time001
5078235,time001
5621913,time025
3294726,time001
5747076,time018
2977449,time001
3999074,time025
3277528,time001
2863887,time019
5789712,time001
2995659,time022
4601843,time001
2388013,time020
4366686,time023
4216935,time001
3423244,time001
2337220,time027
5159560,time001
3465350,time001
4800267,time025
5396643,time001
2338471,time023
2270352,time001
4991681,time001
3245720,time022
4022841,time028
2303790,time001
3462937,time025
3061218,time001
5118992,time018
5887875,time022
3638409,time001
2506542,time028
5421556,time001
3370064,time001
5399351,time026
2101203,time020
2173176,time001
4635426,time026
5869029,time019
3114064,time020
2097717,time022
4777118,time001
3152961,time020
3461991,time001
5428949,time001
5105080,time021
5728799,time001
5153448,time020
5676962,time024
5278823,time001
4240364,time022
3858015,time020
4320268,time023
5048616,time001
3717653,time018
3447135,time001
2218122,time022
5881061,time024
2918484,time022
5226546,time001
5466369,time023
4156542,time001
3292725,time001
4393413,time019
4428425,time020
2218122,time001
5985930,time021
3035886,time024
4266792,time001
5289254,time001
5125643,time021
5763028,time019
4939803,time026
3740831,time022
5202543,time019
5064555,time001
3818877,time001
3427774,time021
2783656,time025
4672138,time020
3407509,time001
3087494,time020
2214082,time001
5699191,time022
3669204,time001
4237230,time019
4725784,time001
5531333,time029
3799906,time022
4852907,time001
4204773,time001
2198468,time025
2381692,time001
5790955,time001
5305693,time001
3643135,time001
2381868,time001
4875173,time021
4713037,time001
5496471,time027
3713346,time001
3060922,time001
3548205,time001
2624313,time001
4610018,time025
5940141,time001
5340650,time024
2425344,time020
2806202,time001
3983484,time023
4577911,time021
2174610,time001
4510245,time001
4467630,time026
5553730,time001
3677177,time021
4696695,time001
4945547,time001
2540797,time023
4541822,time020
2595179,time022
4541568,time001
5052360,time001
3115138,time001
5100378,time001
5022645,time019
3732850,time017
3802673,time001
4997965,time027
5974473,time022
4570027,time019
5027511,time001
5355512,time025
2211846,time017
2986344,time023
3797192,time021
2927063,time001
2092859,time021
5504195,time001
5909060,time001
5085420,time028
5131280,time001
2326676,time001
4614450,time023
2341207,time022
4224957,time001
3357693,time001
4957798,time022
3105917,time001
4660983,time001
4459012,time019
4887152,time001
3674212,time001
3037883,time022
2619627,time028
5441601,time001
2657572,time018
4153203,time023
2203447,time001
3758998,time001
5366689,time001
4055488,time001
3243585,time001
5998159,time001
5420176,time001
5355137,time001
4969765,time001
4852411,time030
5295919,time028
2096820,time023
3744736,time026
2501198,time027
5338535,time026
2912930,time001
4437430,time025
5543039,time024
2816935,time022
4936264,time001
5706262,time001
5567295,time019
4284754,time001
3997441,time001
2588638,time001
5788512,time021
5036856,time001
3451300,time001
4046007,time026
5662135,time019
5923002,time022
3807883,time025
2752619,time026
5229067,time028
5882956,time023
2885188,time019
4443307,time001
3976814,time001
3836323,time001
2449821,time023
5935711,time001
3193265,time021
4933141,time001
3749419,time020
5036224,time001
5330207,time023
2868532,time022
5529486,time001
5775340,time001
4444521,time017
3479908,time001
2820335,time023
5810653,time001
5631064,time019
4468431,time001
4223338,time025
5775340,time026
3749122,time001
2553537,time001
5606472,time001
2404540,time001
2344183,time001
5459009,time001
3549933,time001
4233212,time019
2191422,time001
5607052,time029
5440287,time001
3957016,time001
5194686,time001
5677043,time001
5298424,time001
2898939,time022
4769664,time001
4813984,time026
3487083,time001
4678148,time024
5834503,time019
3365659,time018
4118259,time022
4267632,time001
3136024,time001
2592701,time021
5319666,time025
5254985,time001
4099880,time001
2789365,time026
2908540,time022
3692169,time001
5125288,time001
2096335,time001
4996094,time001
5540218,time029
4008304,time001
2962502,time019
4290808,time024
5800969,time001
5976689,time025
4660983,time027
4556183,time019
5187120,time001
5896221,time001
5587323,time026
4008196,time001
4943030,time022
2499658,time001
5529486,time023
3196557,time001
4132447,time020
2260854,time020
4213179,time001
4022841,time001
2198468,time001
3661040,time025
2503918,time024
4643145,time001
4764943,time001
4158497,time022
2383372,time001
5321622,time001
4412238,time026
5974464,time001
2605564,time021
3098085,time001
3778581,time022
5132892,time021
5392677,time001
4058457,time001
4665137,time016
4365615,time001
4529313,time001
5585657,time020
5853740,time001
3501157,time021
2393088,time001
2849775,time001
4230251,time001
5882360,time001
3798519,time001
4867878,time022
4738077,time021
4470693,time020
2551431,time001
3912646,time001
3262955,time021
2211327,time019
5450754,time024
5230225,time001
5562565,time001
4882930,time017
5671554,time011
2384392,time026
3631048,time021
4153203,time001
4182996,time019
2187851,time024
2343939,time022
5030664,time021
5032514,time020
3385420,time022
3499441,time001
3396789,time027
3807883,time001
5220921,time001
2384392,time001
2340638,time017
2413538,time024
2201636,time020
5002031,time001
5427262,time001
2651435,time027
5009404,time017
2770017,time001
5392587,time021
3768579,time001
3744736,time001
2376568,time023
3818354,time001
4586184,time001
2978960,time001
5911159,time019
5022889,time024
3978955,time024
3284045,time025
3970139,time026
5996949,time021
2957657,time021
2862266,time023
5159560,time022
5785807,time001
4167856,time026
5844505,time001
3792376,time001
4718648,time024
4650733,time001
4216161,time001
4769664,time025
2258829,time001
3569388,time020
3371322,time001
4045811,time025
3052130,time001
3050489,time022
3230771,time001
5465284,time001
4887152,time020
3312743,time001
2219213,time025
2225530,time001
2837997,time020
5120658,time029
2590517,time001
2590517,time021
2460958,time001
3516513,time001
4247083,time021
5236336,time017
3009326,time023
4773308,time021
5691612,time001
5873505,time001
3570873,time018
4998285,time001
6015764,time001
4067134,time001
5205099,time026
4502705,time001
5264441,time022
6024464,time022
2571894,time024
2449322,time023
3790224,time021
5918444,time019
4528824,time022
2747535,time022
4775345,time001
5505977,time017
3174701,time001
2379338,time023
2992771,time028
3585549,time001
5422245,time022
5105080,time001
4423748,time001
4886235,time023
4855997,time019
3556978,time020
3009326,time023
3771406,time001
2417831,time021
5800969,time022
5961182,time025
5769550,time001
5440116,time001
5279009,time022
4076169,time016
4912852,time019
5022889,time001
4972279,time001
5613904,time001
3341045,time001
5293700,time019
6011610,time001
3087494,time020
2493883,time019
5089454,time001
4494040,time001
5069278,time001
4876198,time027
2141874,time001
2782737,time001
5013373,time001
3272427,time022
4444557,time018
4188087,time026
4224957,time018
3631048,time001
5793532,time001
3621371,time001
3649967,time025
3538404,time001
3245888,time022
3566390,time001
4030848,time001
2649868,time001
4033010,time001
3784084,time021
3889065,time001
4289029,time001
3195690,time001
3747961,time026
2499856,time023
5400437,time001
3189630,time022
5197159,time001
5796207,time001
3339175,time022
3733719,time021
5071993,time001
4917862,time024
2473267,time022
2538312,time023
3294726,time027
2539723,time022
2733362,time021
5969953,time001
3780340,time001
3502519,time020
2142903,time016
6004708,time019
3560196,time021
4084535,time001
5907531,time001
4296921,time001
3936027,time001
4376080,time029
3769608,time019
2310316,time018
2512372,time001
2130935,time001
4459012,time019
5580007,time001
3043176,time001
4851471,time020
5856776,time001
3684795,time001
4673772,time001
3276106,time001
5751722,time019
2828767,time018
2798126,time001
3491479,time001
4720810,time001
3987678,time001
4020102,time020
3142560,time021
4167856,time026
4270481,time020
2746547,time021
2845040,time001
3589649,time021
3457197,time001
4267632,time024
2662717,time001
4151929,time001
4383692,time001
2807642,time022
2211327,time001
2605752,time001
4391892,time026
4650432,time001
5917224,time023
5330904,time001
2700948,time024
5335640,time001
4052923,time026
4784696,time001
2759637,time022
4279425,time001
3524267,time021
3911935,time001
3916719,time001
4959279,time025
4220145,time024
4055897,time027
3752550,time001
4939803,time001
2577590,time001
5959462,time001
3629986,time001
5631064,time001
3923297,time001
5278928,time027
2500398,time021
2922084,time022
4260440,time023
4634942,time023
3205679,time001
2143626,time001
3106788,time024
5246543,time023
4855997,time001
2825940,time024
5495754,time001
5662342,time001
4290098,time001
4541078,time001
3821117,time001
4737280,time001
5347694,time001
3100203,time020
3444754,time017
5120115,time021
4567854,time001
3852288,time001
5476772,time001
4222170,time001
3900229,time023
3621327,time023
5813843,time001
2802355,time025
5064555,time001
2537991,time021
2507745,time001
4539475,time022
5439602,time025
3250225,time001
5679380,time001
5188199,time020
2956690,time020
3155136,time025
2276982,time021
5093051,time018
4382072,time001
4242047,time020
5156746,time022
4362978,time001
2749084,time001
3499964,time020
2261159,time001
5317144,time001
2712735,time001
2126078,time001
5993583,time019
2793149,time001
3717463,time029
2115507,time023
4101566,time017
4293721,time001
4585931,time021
5787445,time016
3213406,time001
5282262,time023
2703911,time001
5901028,time001
5878954,time020
2956690,time001
2598386,time001
3284775,time001
4503674,time001
2635070,time017
2662717,time022
5857621,time001
4484204,time001
3242215,time001
5079051,time001
4803858,time001
2090246,time020
5138894,time001
2170039,time001
5283304,time018
3868946,time017
2660295,time025
2569330,time001
4588596,time026
5823537,time024
3085469,time001
4752656,time001
2520212,time023
3570831,time017
5333889,time001
3133434,time001
4690141,time016
3198034,time022
5851043,time027
3018056,time027
4743545,time001
2844014,time001
5562725,time020
4275957,time001
4611319,time028
4843701,time001
4204538,time027
4138809,time020
4614450,time001
5632471,time001
5646975,time001
4247083,time021
5347134,time021
5425809,time001
4007999,time026
3689971,time001
4286790,time020
2933306,time001
4628059,time001
2115507,time023
3922136,time001
2400859,time024
5396925,time001
3516513,time022
3383960,time026
2486051,time001
4275437,time001
3357693,time023
5103785,time001
6006071,time001
3967561,time001
6014677,time001
2746876,time001
5003340,time001
2663827,time020
4242047,time001
3491194,time001
5936577,time026
5125528,time001
4171987,time001
4040849,time001
4638847,time001
3209940,time001
4470072,time001
2508765,time001
4444557,time001
5514011,time001
4502946,time027
2845040,time021
5418525,time001
2161632,time001
5842776,time001
5647242,time023
3100203,time001
2933170,time020
2712735,time022
2276982,time001
3970918,time001
5640533,time001
4052923,time001
2432241,time001
5049179,time001
5777682,time020
2150063,time001
2381251,time024
4329158,time001
2608440,time001
2599257,time024
5484370,time001
2855043,time001
2394655,time001
4478948,time001
3037537,time001
3246764,time023
2625604,time017
5756805,time018
2439495,time020
2178423,time001
3289857,time001
5871420,time021
5576569,time025
5587893,time001
5367666,time001
5735297,time022
4495342,time001
3155136,time001
2879602,time017
3860384,time001
3996103,time001
4236838,time015
5159383,time001
2209573,time020
4992221,time019
4960764,time001
4081930,time024
3479908,time001
5676962,time001
5490975,time021
4111327,time001
4722187,time021
4430108,time025
3706339,time001
5198698,time001
2377253,time018
3414923,time001
5635415,time018
2683089,time001
2800915,time001
2201164,time022
2820952,time001
4437459,time001
4932271,time001
5022889,time001
2702819,time001
5585154,time021
3783337,time021
2315589,time020
4821616,time001
5831275,time001
4344109,time001
5923216,time001
2450490,time020
4820435,time001
2642036,time026
4787636,time024
3316892,time001
2361678,time001
4417008,time001
5992755,time020
5988234,time001
3141813,time019
2778088,time024
4952395,time020
3981207,time023
5880019,time001
2793149,time020
4738146,time001
6000609,time024
5508210,time021
5448277,time029
4094413,time001
4178588,time001
4279344,time001
2124097,time021
4949879,time020
2768678,time021
3574488,time001
2102145,time001
5865584,time022
3485650,time001
5187120,time025
2608680,time024
5637229,time001
3461991,time001
2383372,time022
5200435,time022
5418033,time025
2734160,time021
3026057,time027
5466411,time001
2423226,time024
5823725,time001
5043811,time025
5622700,time030
2289757,time001
4240754,time001
2609938,time024
4118191,time029
5428036,time001
3955280,time024
2883463,time020
4330296,time018
5431436,time001
3383753,time027
4144798,time001
4678148,time001
4522256,time025
5923002,time001
2817382,time001
2487048,time001
5241538,time020
4159274,time025
5230225,time023
2752149,time020
5647226,time020
2258614,time001
4983923,time001
3911935,time026
5314826,time020
4444246,time024
3778065,time017
2555657,time001
2819875,time001
4519498,time020
3225921,time020
2962502,time001
2142903,time001
2175644,time024
4382261,time016
4282272,time001
2881401,time001
2326090,time021
5665563,time019
5012873,time001
4266792,time017
4959279,time001
3480971,time001
4203667,time001
5100378,time021
2745464,time024
2102145,time026
2139560,time025
4231884,time001
3629930,time001
4813984,time001
4341038,time027
5196545,time001
3753841,time024
3797965,time001
2279990,time001
2295986,time025
5920122,time001
4955320,time020
2751438,time020
3043618,time001
4477927,time001
5786592,time001
5340390,time021
4064876,time001
4772266,time023
4601843,time001
4592809,time001
2452373,time001
2628355,time001
4778802,time001
5286050,time021
2490613,time001
5255281,time023
3475119,time001
4504630,time022
3956617,time001
4040849,time024
4188019,time001
2605564,time001
4186209,time019
5282262,time023
5690172,time001
3970194,time025
4762789,time025
3748304,time025
5686791,time001
4216935,time022
5376507,time001
4188019,time021
5521386,time001
4617777,time001
4094413,time018
2679246,time001
5969760,time001
2818352,time001
3801244,time021
4706112,time023
5146613,time022
4587432,time001
5976689,time001
5212763,time020
5574578,time001
3222120,time001
3472765,time001
4278962,time001
3646473,time001
4613870,time024
2350162,time001
3112016,time025
4378186,time001
3325595,time001
3042072,time001
5439419,time020
4469187,time024
4529759,time022
3890945,time001
4713037,time019
2500941,time001
3713346,time017
5265255,time021
4541248,time021
5530584,time001
2895559,time019
2940187,time001
3025938,time025
3904024,time023
4581215,time029
4728841,time001
3242113,time018
3346187,time025
3865251,time001
3935818,time001
2376772,time001
4223338,time001
5974763,time001
3368444,time001
4019928,time001
4877614,time001
3429701,time001
3958034,time001
5190278,time020
4290436,time001
4762789,time025
3765464,time001
2222188,time022
4221452,time025
5958706,time001
5787445,time001
2425344,time001
3437742,time024
4196809,time001
4963356,time022
3898188,time001
3627498,time001
5717834,time019
2978821,time001
5701681,time001
5985941,time001
3491045,time024
3502554,time018
5989786,time001
5338818,time001
3327442,time001
2933003,time030
2844095,time020
2418800,time019
5013810,time001
4775345,time023
2933003,time001
4159274,time001
4852220,time019
6005296,time001
3243646,time001
2150063,time024
4167856,time001
5921135,time001
2820766,time001
5677043,time021
2103755,time001
4270958,time022
2118020,time001
2992771,time001
4753497,time001
5295919,time001
2931269,time022
4982311,time001
2936751,time001
3618953,time022
5268350,time027
5372575,time001
3549171,time001
2138046,time021
4296933,time024
2978960,time021
4020102,time001
5991955,time020
4221980,time001
2202029,time001
5470100,time025
5440697,time001
2704421,time025
3277391,time001
3059569,time001
5431436,time024
2885707,time001
5956279,time001
3190241,time022
5647242,time001
3111571,time001
2421584,time001
4612891,time001
4502946,time027
4483063,time021
3199264,time001
5024333,time024
4366779,time001
3857622,time001
5847647,time019
3520174,time001
4358749,time001
3967561,time001
5253668,time021
5874864,time020
2085823,time025
2876329,time021
4658254,time001
5158810,time020
4315640,time021
4245335,time001
4309810,time019
5950881,time001
2205259,time028
4921217,time001
3368073,time025
2310213,time001
3557927,time001
5635800,time001
4261600,time024
3780601,time023
2605112,time015
5131611,time001
4895470,time001
5882956,time001
4813860,time021
5681041,time024
5147383,time001
3475119,time018
3976814,time023
2760101,time020
2134858,time001
4732718,time025
5466369,time001
4803459,time001
5135334,time001
5269548,time021
4282699,time001
4355298,time001
5193755,time001
3293156,time022
4976103,time001
3717653,time001
3420549,time023
5903405,time019
4999543,time001
4270446,time022
3661882,time001
5662342,time023
2730518,time028
5148979,time018
2740474,time001
4014115,time019
4667012,time001
3002001,time001
3483559,time022
3857269,time021
5494498,time021
5534444,time001
5391447,time021
5079051,time017
3959948,time026
2385089,time001
2283740,time001
2182162,time001
5634600,time001
4808047,time025
2844059,time024
3368073,time001
2146117,time023
4900088,time019
4198904,time027
4092006,time022
5279168,time032
4534104,time001
3254480,time001
2847198,time019
6003377,time022
4270446,time001
3879138,time001
3943425,time001
4530747,time017
3846784,time018
2540256,time021
2688348,time001
3431186,time022
4436614,time001
3119364,time019
4972692,time001
5825759,time021
2661614,time001
3706157,time001
3072694,time027
2090986,time022
3078720,time001
2261159,time021
3646473,time021
2107899,time001
5728799,time024
5617441,time001
3711355,time001
2214082,time020
4852907,time001
4394412,time001
2640407,time001
4491291,time001
2885707,time020
2991701,time020
4712063,time026
4425741,time022
4008549,time022
3740240,time001
5956403,time021
2859083,time001
5691612,time025
4152376,time001
2791908,time001
3978237,time019
5599058,time023
3157276,time001
2303790,time019
2438363,time001
2312319,time001
5677178,time001
6011573,time023
5089650,time001
3707367,time025
5607635,time001
3846784,time018
2203447,time028
2833554,time024
4175151,time001
4121313,time001
2782400,time025
5518150,time001
4202864,time001
5668432,time023
5194686,time023
3801244,time001
5220921,time021
4015321,time025
2295439,time001
2760978,time001
3739093,time001
5217079,time001
4883136,time021
2851887,time020
5115318,time024
2668366,time022
5516504,time001
5147383,time022
5029285,time001
3006992,time001
4371216,time001
5702764,time023
3677878,time017
2641191,time023
5095398,time001
2591590,time001
4158963,time020
2177107,time018
2815334,time022
3277391,time001
5989375,time001
3178192,time001
4491565,time001
4127273,time025
4577911,time021
3388320,time024
4935176,time019
5321622,time023
2560347,time021
4631858,time001
3564101,time001
4717695,time001
5084339,time001
2823204,time001
3534102,time024
3486172,time001
6005296,time023
5298896,time001
4945228,time022
2868532,time001
5956125,time001
5313581,time019
5440697,time022
2425344,time020
2256487,time023
4382261,time001
4588596,time001
5574040,time001
2820952,time022
5252781,time023
2936751,time022
3515438,time001
2969096,time001
5959613,time001
4241365,time018
5089561,time022
5269548,time001
3836323,time022
4290270,time018
4196703,time001
3371250,time001
4596579,time021
2691308,time001
3332385,time022
2204197,time022
5778855,time001
6011752,time023
5588006,time001
2717545,time001
3775879,time001
5367666,time022
5725550,time001
2940472,time001
5352274,time027
2932352,time001
5978803,time001
2339766,time023
6000609,time001
4254103,time031
3024976,time024
5635415,time001
2130685,time024
4917862,time001
3938084,time001
2130685,time001
4441682,time001
5531902,time001
4430108,time001
5220550,time025
2970429,time001
4399685,time001
6014677,time023
5882956,time023
4081930,time001
5448277,time001
4086446,time012
3631048,time021
2683687,time001
3407509,time026
2998762,time020
3909015,time023
4800966,time001
5834503,time001
4357139,time001
5651520,time001
3652973,time001
4271671,time020
5930871,time001
2901253,time017
3306413,time001
3886278,time024
5646975,time020
3995615,time025
3046636,time017
3708465,time001
5262412,time001
4789184,time021
4347995,time022
4851471,time001
5344386,time023
4672138,time001
4326701,time024
5759505,time001
5959414,time020
3508454,time001
3380103,time001
4658318,time001
2263357,time025
2869433,time001
3756697,time020
3516016,time022
3090357,time024
5496471,time001
5961408,time021
5597007,time001
4868197,time024
3625298,time001
3970949,time001
2318424,time001
2973048,time001
5278823,time024
3614055,time022
2949376,time024
3486307,time022
3922136,time021
4875453,time001
4939549,time016
3101611,time001
2438363,time001
2103959,time001
2500398,time001
2487196,time028
4335617,time021
2681609,time021
5523102,time001
2613005,time001
2741714,time001
2209781,time001
3159502,time022
2867044,time001
2752149,time001
2248100,time001
4374414,time001
5811536,time001
6011752,time001
4118191,time001
5807935,time025
2323743,time018
2765232,time001
2587823,time001
3914595,time001
2862266,time023
3918115,time001
2201533,time001
4920626,time001
5177746,time025
3172550,time001
4127818,time001
4196120,time001
5425809,time001
4499089,time001
2160772,time001
4284672,time001
5432527,time020
2486051,time022
3055527,time022
4118259,time001
4040849,time024
3946009,time023
2472409,time001
5281713,time001
4522949,time001
4308438,time001
3186610,time022
3003094,time022
3499964,time001
3331310,time001
5768065,time021
2203869,time001
5948808,time001
5682236,time024
2559365,time019
2986344,time001
2783421,time023
3149867,time001
5500247,time001
3367570,time001
5192879,time001
4282272,time025
5246069,time025
5083014,time001
2695037,time025
3228755,time001
2688292,time023
2900879,time024
2842428,time026
3390317,time001
2636161,time001
3570831,time001
3761031,time024
5184849,time001
2164956,time022
4469806,time001
4800267,time001
2550594,time001
3635843,time027
5613312,time021
4375450,time024
2803258,time019
4350254,time022
4074796,time001
3884584,time021
5409619,time001
2241267,time001
5382925,time026
5365267,time001
3844298,time001
3009326,time001
5030664,time001
3065801,time001
5948043,time026
4633267,time001
2566704,time001
5973794,time001
3472847,time001
2180621,time017
4116374,time022
4539212,time019
4203667,time028
5826948,time021
5385593,time001
4127818,time022
2631855,time001
3295486,time001
4166569,time001
3158653,time023
2925853,time001
3149584,time001
4539475,time001
5742407,time001
3352877,time001
4711432,time019
4390338,time021
4704744,time020
2869466,time029
2966026,time021
4043639,time001
4316926,time019
4086481,time001
5314826,time001
2502524,time020
2410643,time001
2574809,time001
4367007,time020
3326168,time001
2555657,time021
5022889,time024
4587432,time011
5882956,time001
3297924,time016
4456274,time001
3061218,time020
5388148,time001
5417089,time019
3484785,time001
4594044,time001
4494040,time021
3371322,time023
3466742,time024
4715093,time016
4882930,time001
3775879,time022
3922487,time020
5255281,time001
3549588,time001
2647018,time001
3310232,time001
4883136,time001
2671846,time001
3214525,time001
3016477,time016
4821616,time020
5953439,time001
5811536,time020
3134530,time021
4675135,time020
5048247,time001
4744515,time001
5697346,time001
5796763,time019
4730306,time022
4290098,time026
2238568,time022
5399658,time001
3323117,time023
3589649,time021
3836323,time001
4304456,time001
3792376,time020
3430752,time019
4357596,time022
4067134,time028
3033778,time001
4277621,time023
4718951,time021
5383638,time022
3672071,time001
5492676,time019
4923321,time001
3962672,time001
2514189,time001
2970118,time021
3925694,time024
3686631,time001
4209147,time001
4863440,time001
3919629,time023
2646744,time021
5745475,time021
3421026,time001
5440287,time024
4993781,time026
3471530,time001
3479406,time024
4436614,time026
4850013,time022
5459009,time021
4711946,time020
2450490,time020
3139952,time001
5541762,time001
4674705,time022
3085469,time021
5516985,time001
5709878,time001
3808095,time022
6009141,time028
4631414,time001
3091625,time001
5132455,time023
3465013,time001
4387107,time001
5707508,time001
5997483,time001
2439495,time001
4565265,time020
3087494,time001
3564101,time001
3766781,time001
4839493,time001
2313970,time019
3787274,time001
5036856,time022
3797965,time023
4912852,time001
5956621,time024
3276106,time024
3339925,time027
2319861,time031
3753474,time001
5254754,time023
4962533,time001
