case_id,trans
2702819,"[-0.2604504887884513, 0.3335967576463822, 3.7194653961214037, 66.13165982869025, -0.3826055892606876, 0.8259198680776082, -1.6999425645336725, 57.19238445137981, -0.16194603480040962, -0.08303351522632836, -0.06560643697961813, 31.97276364762905, 0.0, 0.0, 0.0, 1.0]"
2708105,"[-0.430606236176324, 0.5176701094663647, 3.035108079403518, 51.14716466850551, -0.5910392536556373, 0.45733607576184493, -2.727811341406387, 107.9412767594832, -0.1246131317594956, -0.13210324914694405, 0.08177370233722708, 30.8595418266681, 0.0, 0.0, 0.0, 1.0]"
2710307,"[-0.5009668346010685, 0.5365477646146058, 2.7877996364811666, 58.998541798440215, -0.4616260778091466, 0.498049737722687, -3.013520204325584, 93.55604493831413, -0.1337444564468346, -0.12445397091087373, -0.0013664701550627598, 31.49691597304447, 0.0, 0.0, 0.0, 1.0]"
2712874,"[0.014916278503897408, -0.08484197695961787, 3.974066079606246, 93.03845656870291, -0.09750651614834552, 0.9631388965907326, 0.3527025918041063, 13.792836864419996, -0.18174886410172814, -0.01850508205179005, 0.0048387812943759675, 27.523990261230065, 0.0, 0.0, 0.0, 1.0]"
2713954,"[-0.23836690486372733, 0.4485929978382622, 3.2271854874341432, 64.71401468956927, -0.34119315211937445, 0.7084067386806762, -2.0842828496791976, 66.48507859873155, -0.16363480368977432, -0.08117428959994044, -0.013530361127843112, 30.88175138816152, 0.0, 0.0, 0.0, 1.0]"
2721564,"[-0.42104978748511007, 0.49899298312579626, 3.1095117224510935, 51.54330561426692, -0.5985122984583473, 0.47462625190575547, -2.6494474554298266, 115.34378761352076, -0.12451257527961579, -0.13246590993582869, 0.07410910638762938, 33.604490636537854, 0.0, 0.0, 0.0, 1.0]"
2726029,"[-0.13832576666396051, 0.40861604360089654, 3.5751736899584756, 59.79215221414296, -0.34987994039452147, 0.7982045376950581, -1.765640473522297, 56.23963179857867, -0.16844750459553265, -0.07044338652707856, 0.025849726945673522, 30.089862976604216, 0.0, 0.0, 0.0, 1.0]"
2730518,"[-0.16110915399260226, 0.4718069027904646, 3.5586783567376807, 42.94768141696677, -0.09112105472155568, 0.8674690216794904, -2.0077814970789327, 24.21416989764056, -0.1795355819672862, -0.02882582074849596, -0.07257425266393923, 26.229327041058283, 0.0, 0.0, 0.0, 1.0]"
2734300,"[-0.5371052657340947, 0.4545154125008006, 2.9171457468749415, 67.21222621613731, -0.4587761216074185, 0.5495104705611572, -2.8665280862859057, 87.35119124995984, -0.12931754739452556, -0.12807419842639725, -0.06496812034589963, 30.201648223817372, 0.0, 0.0, 0.0, 1.0]"
2745464,"[-0.4079380154015893, 0.35462269837487814, 3.4538645510189228, 65.10671270728794, -0.6245183120850727, 0.5638076713683363, -2.218733902243013, 106.07399894917118, -0.12167411283259057, -0.13626981669804195, -0.006397659297630813, 32.5002417741791, 0.0, 0.0, 0.0, 1.0]"
2755075,"[-0.18682660702885023, 0.49531398128608684, 3.4828505099818146, 48.13698314215469, -0.2904107689029281, 0.7971494925390683, -2.1731321777258157, 53.51752110796021, -0.17145430643585763, -0.06307959250451353, -0.0038131656241356376, 30.487543410515414, 0.0, 0.0, 0.0, 1.0]"
2765232,"[-0.17471385343885998, 0.27632000418864305, 3.8796852134490862, 68.53641828386492, -0.3648730058866734, 0.8733091391405388, -1.3251726164408253, 55.62619800231596, -0.16707535669041954, -0.07330001329411374, -0.038818120820766445, 32.72913336612205, 0.0, 0.0, 0.0, 1.0]"
2782737,"[-0.1976554646463531, 0.41752323148112336, 3.6409928736522468, 57.221296969519834, -0.41884048375179095, 0.7820431122790915, -1.894574431456797, 63.65416601969528, -0.16191784460979816, -0.08453007571680649, 0.01522540314012055, 31.008775259093483, 0.0, 0.0, 0.0, 1.0]"
2791908,"[-0.338548415002578, 0.5212460056166365, 3.215989728090061, 45.315950711412256, -0.3642014998524795, 0.6950631040506888, -2.5447483778411635, 63.07098394569037, -0.15850516470247233, -0.090463117045038, -0.03410545137407982, 28.122199206350384, 0.0, 0.0, 0.0, 1.0]"
2794805,"[-0.12235683262201318, 0.07711239057342327, 4.0621001696982875, 79.84643887369153, -0.2789749785203952, 0.9541089775833419, -0.44686860721914407, 40.32740738494648, -0.1740091907107135, -0.052863973391579035, -0.07142200304785686, 36.99786983487138, 0.0, 0.0, 0.0, 1.0]"
2798126,"[-0.27912334775694886, 0.5969574485009244, 3.0734402478806913, 43.27039649040392, -0.21435873051167395, 0.7210699029577896, -2.6884495471361585, 51.1564585221728, -0.17094063498980092, -0.06304391785352916, -0.05526803746936424, 33.37160363601992, 0.0, 0.0, 0.0, 1.0]"
2800915,"[-0.08876286350183991, 0.3622388546772772, 3.8090650847002783, 55.58208518954898, -0.307121520236912, 0.8761856849521461, -1.5248994832185505, 44.34479184874641, -0.17310494601149903, -0.05808399139398912, 0.025108948036267176, 30.928927498178187, 0.0, 0.0, 0.0, 1.0]"
2803927,"[-0.41655463899450623, 0.526800187478731, 3.041675585588134, 45.20674224702805, -0.3713320040641932, 0.6453166008304515, -2.7406410039715827, 69.24956738984737, -0.15160102903344194, -0.1010683429460071, -0.05489388358985944, 29.047774242233032, 0.0, 0.0, 0.0, 1.0]"
2810700,"[-0.05197666725898077, 0.33048679275098486, 3.9488601519558135, 40.0925443250336, -0.21566724322405015, 1.157173342523728, -1.1219434584262387, 13.784212617384782, -0.21985324967069936, -0.04049477979934735, 0.005574232152622279, 33.40084528936702, 0.0, 0.0, 0.0, 1.0]"
2816051,"[-0.3079102626107693, 0.39832447776539137, 3.547025376179838, 64.96593941305191, -0.4641101731590225, 0.7298768770896336, -2.060341056228686, 66.73767905737539, -0.15173286969084246, -0.10149168127575166, -0.029902603911768064, 31.586125390924593, 0.0, 0.0, 0.0, 1.0]"
2818352,"[-0.4287052151700606, 0.7149638760336492, 2.050840896907745, 36.862161245463604, -0.19861490000131818, 0.46199926656094875, -3.41412372766185, 71.43821250354313, -0.15964975883225543, -0.08815253879361502, -0.04451363709970118, 31.106971119579303, 0.0, 0.0, 0.0, 1.0]"
2819875,"[-0.5008273480957689, 0.5152480365039129, 2.8551257625803363, 47.972243135554166, -0.5946782671928512, 0.37900262946016494, -2.910729621906587, 114.45991935522565, -0.11489731560850353, -0.1404328279226906, 0.08744393435492702, 30.833894418730207, 0.0, 0.0, 0.0, 1.0]"
2842428,"[-0.2893522331471513, 0.45176793891639794, 3.4644653688749334, 54.09976582005011, -0.35938825642821687, 0.76585295057596, -2.1889540816279096, 52.888287851247696, -0.16208375067295666, -0.08359547713538472, -0.04443087142726306, 28.307468924661855, 0.0, 0.0, 0.0, 1.0]"
2844014,"[-0.4567827324565811, 0.6226547303350303, 2.6082179050093743, 32.225626419977715, -0.4339020802418695, 0.4675303079426158, -3.161704316763933, 88.48519380550205, -0.1418754407122829, -0.11463365113318397, 0.042458552856425885, 27.984091872010875, 0.0, 0.0, 0.0, 1.0]"
2845040,"[-0.23146592461861326, 0.3075783816440352, 3.7889132483828236, 77.83140627147385, -0.31113253247970935, 0.8754727890903569, -1.5180806992883316, 45.99165507302571, -0.16839633048913127, -0.0680986189753442, -0.08020836880865351, 31.567412094031013, 0.0, 0.0, 0.0, 1.0]"
2847198,"[-0.26331384577778816, 0.5171450615691164, 3.251664312157869, 63.07204632435558, -0.3463160713542976, 0.7124030230564917, -2.3821086559835574, 68.22566249199141, -0.16378175552427732, -0.08092852114817004, -0.006604202169371961, 34.46173640141294, 0.0, 0.0, 0.0, 1.0]"
2868630,"[-0.14759871891701265, 0.36300046842821104, 3.7769429663779124, 68.53269839182215, -0.40966428907981145, 0.824228244334133, -1.6048526049026755, 63.533311983716445, -0.16446262573495699, -0.07939832536836001, 0.02028997455440718, 33.19045340427485, 0.0, 0.0, 0.0, 1.0]"
2869466,"[-0.4084275120318225, 0.438818456461728, 3.285814379675546, 56.84935533524278, -0.5905020166225484, 0.5416357621986122, -2.4560934308466047, 108.29011254952684, -0.12716411357978694, -0.130987831973422, 0.02842818122716104, 31.43982283464013, 0.0, 0.0, 0.0, 1.0]"
2872055,"[-0.001517479640311065, 0.0244505893166224, 4.050699736777228, 84.91960979230936, -0.23868324402465282, 0.9574155636694476, -0.098903081425343, 25.822744438182482, -0.1772698150902267, -0.04417259702076858, 0.0033743928470293286, 27.62958650949701, 0.0, 0.0, 0.0, 1.0]"
2874869,"[-0.3543065053253191, 0.4018564520237951, 3.4664039477947983, 58.98173361871012, -0.4847307164575727, 0.6932519507289883, -2.189448440068778, 78.70816206822029, -0.14609708494847823, -0.10929720562430564, -0.038123632552616804, 30.085274316548528, 0.0, 0.0, 0.0, 1.0]"
2883301,"[-0.44148721462591684, 0.5732817160716426, 2.8336341704779016, 52.308012171088365, -0.2249220101978166, 0.6740028945542316, -2.888688359903573, 54.30206966103462, -0.15869003137713045, -0.08511740003468762, -0.1264649884335491, 28.822858144347826, 0.0, 0.0, 0.0, 1.0]"
2901253,"[-0.07717262187388615, 0.44958828364020054, 3.2908940618165605, 51.30258820400016, -0.37256816318045577, 0.7200888398961245, -1.805185316771348, 69.58912195459875, -0.16642352961624085, -0.07142730547601925, 0.09868234684304747, 32.934659092449074, 0.0, 0.0, 0.0, 1.0]"
2911759,"[-0.5913606722650929, 0.5293485170236308, 2.4974128043401618, 51.94435135602924, -0.3698040655681678, 0.4923733882278724, -3.234606928271389, 90.0522772870803, -0.13092009276638522, -0.12622418878108382, -0.07156127746648942, 31.58482334131091, 0.0, 0.0, 0.0, 1.0]"
2931269,"[-0.2567902828206234, 0.7120801121858837, 2.4211484739576465, 27.906506719519186, -0.30841772212135704, 0.5110641032024421, -3.084460947080927, 81.27454448006273, -0.1659474263064802, -0.07436700523781843, 0.07198590364968961, 31.83539918154444, 0.0, 0.0, 0.0, 1.0]"
2932352,"[-0.49631440670596505, 0.45323477328553124, 3.039697627337625, 66.79672271793724, -0.5414248512772656, 0.5051112301837626, -2.7591573454008533, 100.04065538256289, -0.12397945245295765, -0.13418134844059362, -0.00397605862591456, 31.501120471402892, 0.0, 0.0, 0.0, 1.0]"
2943501,"[-0.29559494823904275, 0.4514786485769895, 3.4562091894918234, 66.12072578512411, -0.4152222721775995, 0.7329622465425105, -2.212111911650371, 66.27254529831644, -0.15718060601360134, -0.09296390792848398, -0.021896957411957796, 33.57255534244972, 0.0, 0.0, 0.0, 1.0]"
2945370,"[-0.16976564397878155, 0.1974527300572551, 3.9636355542525306, 68.54219137993255, -0.35697923565008816, 0.9008639604689461, -1.0140089490264224, 43.99151136311134, -0.16781315491567564, -0.07062816191007379, -0.06183691123017756, 28.92594447854836, 0.0, 0.0, 0.0, 1.0]"
2945874,"[-0.26262223662480433, 0.3542523154742466, 3.6845390002948055, 56.7860580959995, -0.5109391522169687, 0.7379974374004281, -1.8095828329665353, 78.46488398747972, -0.14953683825140926, -0.10492728745782871, -0.009609869920623508, 31.606635581657123, 0.0, 0.0, 0.0, 1.0]"
2960250,"[-0.24188287215707618, 0.7312807079079093, 2.567404159683038, 23.074678408340482, -0.18313410474419536, 0.5980768774504293, -3.16174975543556, 59.22606592797979, -0.17394143906324347, -0.05582899091980945, -0.008184296391698664, 28.969401217701247, 0.0, 0.0, 0.0, 1.0]"
2989611,"[-0.4517675844248738, 0.3194018797836721, 3.419682749561975, 74.01544313981802, -0.694814320155337, 0.45970034160661405, -2.2705799975040843, 122.66621697729991, -0.10223246695277113, -0.15138766367526818, 0.010685466697972852, 33.17796666484449, 0.0, 0.0, 0.0, 1.0]"
2989793,"[-0.43561118416649214, 0.6940888126102378, 2.3528695287871124, 37.05092730183605, -0.17058367711485023, 0.5615275093953269, -3.3239655042064715, 63.01077611263975, -0.16146777271146595, -0.08229828952704812, -0.09465558105781859, 28.66023967794722, 0.0, 0.0, 0.0, 1.0]"
2991701,"[-0.23802785126319345, 0.3464420534351363, 3.7249935061139263, 59.28196474522951, -0.39311724997928343, 0.819912740070341, -1.708509413760474, 65.48700486981151, -0.1622572568730905, -0.08326460979049818, -0.044227290313997775, 35.482487147727454, 0.0, 0.0, 0.0, 1.0]"
2993349,"[-0.32527612831382585, 0.5007517728681271, 3.293032852918844, 58.5439368090625, -0.28294153812878003, 0.7578771314170937, -2.4132743953725857, 49.417294807988675, -0.1648426906995024, -0.07639726742159576, -0.07862689665668957, 27.519534855819384, 0.0, 0.0, 0.0, 1.0]"
3000387,"[-0.36757036040588575, 0.5128537239081046, 3.115858821205255, 66.32548414780443, -0.35810162804117157, 0.6722830571020485, -2.5768281238528, 68.43824741796561, -0.15605811633707165, -0.09423761690666949, -0.04885386949363042, 30.972126289173886, 0.0, 0.0, 0.0, 1.0]"
3000409,"[-0.29808907115985, 0.7574451497733435, 2.366061522613188, 15.833391181197754, -0.09521397826670074, 0.5771927189934423, -3.316230661554262, 51.46025602894838, -0.17346740034829136, -0.05430180018486875, -0.07534659947733488, 25.580968600897943, 0.0, 0.0, 0.0, 1.0]"
3002001,"[-0.2892952270064686, 0.47542806561229994, 3.410770590339329, 62.16518538669545, -0.29530234704881336, 0.7812841285113029, -2.257490205852902, 52.29490712604267, -0.16635083619145685, -0.07388617092865829, -0.06422005926452923, 30.34078075529441, 0.0, 0.0, 0.0, 1.0]"
3003214,"[-0.22917029905146913, 0.32182107868622944, 3.7712874966079553, 66.08703592027148, -0.5875010576570721, 0.7067456134676235, -1.6180839196846968, 84.54580200756311, -0.14178658535366878, -0.11510221490465024, 0.020328840384607774, 31.868695808286787, 0.0, 0.0, 0.0, 1.0]"
3006992,"[-0.38409372268125425, 0.5234740651140488, 3.122286443360335, 61.43980472724288, -0.2835094063641266, 0.7170790247071854, -2.6139280000887566, 58.26504806041464, -0.1605297332631849, -0.08407272688185724, -0.09526179795669452, 31.001558474760486, 0.0, 0.0, 0.0, 1.0]"
3007215,"[-0.1503895327814013, 0.30601949228153136, 3.859242447051921, 68.60147767921762, -0.38952797079700546, 0.8556242760702285, -1.3992576239945878, 55.405438458059876, -0.16600398850367556, -0.07626376254144425, -0.007105336519137236, 30.493701327813913, 0.0, 0.0, 0.0, 1.0]"
3014754,"[-0.24084751846237482, 0.4234331724770798, 3.5852294638202222, 46.28465392922493, -0.6436526293778013, 0.6037946445026121, -1.9305359851883799, 107.09423402604321, -0.13271358205856731, -0.12338649526775189, 0.09534107478099758, 32.12835358949052, 0.0, 0.0, 0.0, 1.0]"
3015439,"[-0.12547306349294549, 0.32695680047943504, 3.8452880921726758, 52.64824097156942, -0.40239816124657196, 0.8462128147578758, -1.433904428632162, 57.01376443586956, -0.16567001153135416, -0.07686617055275372, 0.019042425813995945, 32.69121929837654, 0.0, 0.0, 0.0, 1.0]"
3022885,"[-0.2072481628695285, 0.45371638818990906, 3.5580806097407507, 57.85603816173322, -0.399939509837945, 0.7692357441878426, -2.0457426495306135, 63.92261671858836, -0.16310818295167764, -0.08219485516331534, 0.016527311326207744, 30.49655858248871, 0.0, 0.0, 0.0, 1.0]"
3026103,"[-0.4141027045042612, 0.5774098613558767, 2.8886491210899585, 43.48670685125356, -0.36824456801391336, 0.6006803865776575, -2.913229983475291, 76.07994904616356, -0.15207582468838052, -0.10102419005296484, -0.027086499281742272, 30.194143513277503, 0.0, 0.0, 0.0, 1.0]"
3027613,"[-0.5595012095239917, 0.4151289345997615, 2.9450113816926353, 60.54012571817438, -0.5292843158976516, 0.4871076753202869, -2.851855517285461, 101.13351732914276, -0.11652510144074872, -0.14037547016937532, -0.039612079682860644, 31.427237139188797, 0.0, 0.0, 0.0, 1.0]"
3034084,"[-0.18567797324986784, 0.39055762955199436, 3.6895925818741815, 72.50786377852342, -0.3473966864082169, 0.8290940255722867, -1.773721584478748, 48.86604821693976, -0.16784059335372623, -0.07207467267196624, -0.013771752024159778, 28.690736368184453, 0.0, 0.0, 0.0, 1.0]"
3037537,"[-0.0976677180503141, 0.2888668341864807, 3.9097476382562677, 66.2408682863557, -0.4300704142591152, 0.850734593188499, -1.2403753257992385, 57.023924744854156, -0.16396576393222653, -0.08021975773381776, 0.030857825468804004, 30.05117024086071, 0.0, 0.0, 0.0, 1.0]"
3063231,"[-0.3076521323438037, 0.5869014358280301, 3.0745566318067605, 43.52429799460741, -0.4097742824925855, 0.6286489924015384, -2.7134685670983307, 71.30568434204103, -0.15688528375479247, -0.0932173360988266, 0.03531893381413685, 29.673710606726882, 0.0, 0.0, 0.0, 1.0]"
3063363,"[-0.29879844100765135, 0.45295628950572975, 3.4482993085484472, 60.26013052020792, -0.4154630098617762, 0.7306493997423783, -2.224211934952366, 65.88019232984566, -0.15695704844095845, -0.09333094813150818, -0.02259773569517659, 31.598538195293308, 0.0, 0.0, 0.0, 1.0]"
3072694,"[-0.2149582150579822, 0.37515497851747676, 3.701690519969013, 56.06373837879059, -0.4344416524621428, 0.7901642087535955, -1.7747897929866518, 66.40628808659766, -0.15979609528724287, -0.08854441974651237, -0.0051520036675317335, 32.022564199047956, 0.0, 0.0, 0.0, 1.0]"
3090357,"[-0.3508481591390048, 0.44357110116432674, 3.3856609195184477, 71.44601558315165, -0.4778875081113561, 0.672569367466513, -2.3196520085670143, 73.81251236570009, -0.14712450805476474, -0.10822036489092167, -0.017994474849130873, 30.566584307269924, 0.0, 0.0, 0.0, 1.0]"
3093732,"[-0.23344448033268847, 0.17135693352455147, 3.929361849279444, 73.77631104607767, -0.45056546406312314, 0.8532345709184224, -1.078220038169008, 61.726859448080376, -0.15742252602033582, -0.08998919100122195, -0.0914815385520092, 34.0378198120439, 0.0, 0.0, 0.0, 1.0]"
3106788,"[-0.2746103464220129, 0.34359432544614854, 3.686819235787258, 59.47152607461092, -0.318295227976202, 0.8488408901234117, -1.7327775688575826, 39.44947634442943, -0.1657651833332647, -0.073398682953682, -0.09280204255856153, 25.4700711936672, 0.0, 0.0, 0.0, 1.0]"
3110755,"[-0.20703804088833236, 0.26580716869782084, 3.625726138103017, 72.88253542361522, -0.14885374390979503, 0.8836718905588725, -1.2350549790369214, 26.982701316957886, -0.17591959388127984, -0.039614408576933005, -0.1203529944179205, 25.629373228238094, 0.0, 0.0, 0.0, 1.0]"
3114064,"[-0.1547392782359503, 0.3537867138612792, 3.775164601666941, 69.18740367571831, -0.12858544188622328, 0.9156507698583023, -1.5349896066320186, 19.546060765229697, -0.17893666056773896, -0.032342448622746725, -0.07252670818842159, 28.282568014868016, 0.0, 0.0, 0.0, 1.0]"
3126394,"[-0.47951518023347317, 0.484592585661639, 3.003401425007395, 65.00819861096079, -0.48576200606590947, 0.5477346125071905, -2.796471304368599, 96.804228297766, -0.13351552802890268, -0.12460056276026506, -0.020437793508435432, 31.507183259763913, 0.0, 0.0, 0.0, 1.0]"
3129830,"[-0.32866090707722867, 0.2570771424372061, 3.730808880734359, 75.18745285478494, -0.520675562941066, 0.753483749101352, -1.648043101718206, 88.54112891825996, -0.14395399440298684, -0.11055127380498855, -0.08534014994237138, 33.587633946772115, 0.0, 0.0, 0.0, 1.0]"
3135482,"[-0.14342684776204628, 0.44089356982606537, 3.6373686888310512, 48.29023158063885, -0.3268814819032755, 0.8239316068131242, -1.9003652536485254, 46.20096359911871, -0.17065625627187136, -0.06504194466257082, 0.019459522747234018, 28.080234283628272, 0.0, 0.0, 0.0, 1.0]"
3158653,"[-0.01888506037810826, 0.060014872591166966, 4.097129777410712, 72.09241209082957, -0.1598217878629054, 0.9851800233340758, -0.25562269230280305, 18.00166972919068, -0.18031094748044654, -0.029355196326286068, -0.00676012587327909, 28.572221912041506, 0.0, 0.0, 0.0, 1.0]"
3166313,"[-0.24249300135132187, 0.22221910085515656, 3.876846181194499, 72.55350594977324, -0.5335366254570875, 0.7824450754970957, -1.318283354724119, 82.7360797782008, -0.14802989883659734, -0.10627578595815955, -0.05338157614205777, 33.24896265873831, 0.0, 0.0, 0.0, 1.0]"
3172550,"[-0.10051484286621437, 0.45880293354334634, 3.6120582957226377, 47.89798212616893, -0.2249776422875855, 0.8507963260687015, -1.9268004132666123, 34.032969768654, -0.1770289310240764, -0.04501853602332383, 0.013347027151854885, 26.830173262745795, 0.0, 0.0, 0.0, 1.0]"
3176836,"[-0.17871781155974603, 0.2508257413699158, 3.9057136346972308, 76.79740827393486, -0.18200187475667848, 0.9418441403623508, -1.1597263642297122, 28.141543825057084, -0.17664893125605513, -0.04085775112193295, -0.09200518832896241, 29.276501386556777, 0.0, 0.0, 0.0, 1.0]"
3203921,"[-0.25879074719642664, 0.4798093692464526, 3.4415973065117407, 62.80103631614378, -0.4341244787647399, 0.7175355467460568, -2.236063614767009, 71.60558509301929, -0.15764169053737034, -0.09224165619361621, 0.016954074036109698, 32.02270509833529, 0.0, 0.0, 0.0, 1.0]"
3214212,"[-0.4647382499797283, 0.39607015674203194, 3.251064873139698, 81.00872002408752, -0.5008250348008129, 0.6199834937672006, -2.479507105933317, 95.08259042727109, -0.13340201021445822, -0.12373934857727419, -0.0673261366205962, 33.58658691725844, 0.0, 0.0, 0.0, 1.0]"
3222423,"[-0.21900434621149334, 0.3574291717802528, 3.7271664573260725, 62.906399388214844, -0.39121490126001907, 0.8202542482165849, -1.713099712293558, 59.30462143736871, -0.16330157523208164, -0.08158543087500571, -0.02985572040930823, 31.253363302314508, 0.0, 0.0, 0.0, 1.0]"
3225921,"[-0.34987739623245334, 0.3984186357743147, 3.4806446157085054, 69.50937335872449, -0.34795535210258544, 0.785035627724118, -2.1039073200164773, 55.53934698265272, -0.1589016647855388, -0.08665505951249615, -0.102025730197411, 32.55945065373726, 0.0, 0.0, 0.0, 1.0]"
3237532,"[-0.40441512174977673, 0.46302426910623856, 3.237845016960563, 59.75200406435828, -0.3038589194236724, 0.7453620343310875, -2.4359995568128308, 51.88736548993147, -0.15759456229706556, -0.08762452888643031, -0.1205562178380832, 27.951169978147547, 0.0, 0.0, 0.0, 1.0]"
3242215,"[-0.0891662111198134, 0.1974187668551175, 4.007786752336426, 71.85237266520639, -0.23744014099885483, 0.9476883245938825, -0.8757693732934998, 28.550476387162107, -0.17671847797607504, -0.04582361047720473, -0.028219978041465983, 26.42183101679675, 0.0, 0.0, 0.0, 1.0]"
3245888,"[-0.17043972477065966, 0.25672749936551204, 3.9107704704313475, 69.19086875099342, -0.5000612951700018, 0.8256010684457895, -1.2476477885754274, 76.34312454681164, -0.15793936861336008, -0.09649246179110356, -0.009013053997293904, 34.36706453223889, 0.0, 0.0, 0.0, 1.0]"
3262148,"[-0.378714969781383, 0.3793775953408331, 3.4655996754932406, 67.319289926386, -0.5844575856372842, 0.6092106198253522, -2.2003277668476864, 89.7696528544094, -0.13110438428370436, -0.12722193849502048, -0.00674030192453366, 29.902000153895866, 0.0, 0.0, 0.0, 1.0]"
3263044,"[-0.40405960022147347, 0.6820890434521005, 2.2725027010793473, 45.48757289607159, -0.2687516475412226, 0.48410855694678556, -3.254176490126111, 80.92066776256199, -0.1580177727667068, -0.09165744517166434, -0.009863897001880225, 31.172757436472313, 0.0, 0.0, 0.0, 1.0]"
3275028,"[-0.09762589782420737, 0.2717475386170802, 3.93039531272648, 61.173498619159396, -0.1803331255775857, 0.9412445994792011, -1.172255310507356, 22.578414065050595, -0.17880986400519308, -0.0366350471361856, -0.032163578764569135, 25.51137775847971, 0.0, 0.0, 0.0, 1.0]"
3294783,"[-0.09772945933137307, 0.2800904621860128, 3.9204690348233653, 67.71824261412374, -0.34227554451760234, 0.8915839959236704, -1.2173018079991715, 46.71397303351448, -0.1707265571238072, -0.06501056477981902, 0.00655057019158428, 30.636685484469915, 0.0, 0.0, 0.0, 1.0]"
3314205,"[-0.075180739357353, 0.1378167728988662, 4.054359089382004, 63.03316489117169, -0.37184771941461914, 0.9150910788727304, -0.6404419663399061, 56.109596852395796, -0.1690350328213027, -0.06923408484869317, -0.013162778392082766, 33.6894376272717, 0.0, 0.0, 0.0, 1.0]"
3317185,"[-0.16575409483847417, 0.21127735551885798, 3.9544732415241213, 83.34815349106383, -0.3853963237056674, 0.8852241219538712, -1.0693239205192606, 61.71418518162605, -0.16583745709956094, -0.07571051007694513, -0.048978005223317966, 34.37568113956929, 0.0, 0.0, 0.0, 1.0]"
3317860,"[-0.015340932531340957, 0.03726022625643215, 4.101928886398998, 76.28817472261694, -0.36751338377760445, 0.9291449981177516, -0.1654046559506224, 49.487479183248155, -0.16988405236309181, -0.06720026204156584, -0.00042023922694499853, 32.304035796687415, 0.0, 0.0, 0.0, 1.0]"
3328656,"[-0.39701085926561785, 0.48220839450330943, 3.2059384550163017, 72.32410289310863, -0.45163179115336066, 0.6380827726302293, -2.560049240810675, 86.52809370584515, -0.14597230372657782, -0.10966491565420611, -0.02665886169434954, 32.780249530830915, 0.0, 0.0, 0.0, 1.0]"
3328939,"[-0.29041361668640225, 0.33612953648690214, 3.6779972239815177, 68.23797702877421, -0.5153961106751179, 0.7339181513342257, -1.8162303838422034, 82.32129519550148, -0.14729429114266138, -0.1078319873775082, -0.029924972764000392, 31.738985474810352, 0.0, 0.0, 0.0, 1.0]"
3329864,"[-0.6508584063452851, 0.4778053360608518, 2.422054084871968, 74.62812293523614, -0.42824533199450304, 0.4106279526463545, -3.3046489606708023, 100.67521895082663, -0.11452770268723209, -0.14187638676844036, -0.046982068698872906, 32.896279105340554, 0.0, 0.0, 0.0, 1.0]"
3341045,"[-0.321908412806668, 0.41887301585730047, 3.4856571338737656, 59.07941660624855, -0.588051929179519, 0.6143872467229481, -2.1595528343128865, 99.46582308169425, -0.13555841416980788, -0.12215459588538623, 0.036406996211164375, 34.36800146918046, 0.0, 0.0, 0.0, 1.0]"
3352877,"[-0.5226522952272512, 0.594437369756746, 2.5088461916405276, 70.76367578843964, -0.3448659382712071, 0.5081504964416104, -3.2399101241297843, 90.7166474794458, -0.1424416711260382, -0.11386103921988178, -0.045438606252855125, 34.555454147625326, 0.0, 0.0, 0.0, 1.0]"
3357693,"[-0.2158336783669982, 0.4654689226237494, 3.5237280924074854, 61.16671112799486, -0.47878624135631337, 0.7156785491638622, -2.087508892691397, 77.57974662264749, -0.15546885697139884, -0.09513041474383567, 0.051294436602603355, 32.30479573888768, 0.0, 0.0, 0.0, 1.0]"
3358111,"[-0.16511154683192858, 0.1286663348160103, 4.014315763202928, 80.63277608713003, -0.05901847449541318, 0.9883882835258274, -0.5748144194814632, 7.439196280151535, -0.179861938495062, -0.014766969805232975, -0.11670048590254978, 24.75915890560276, 0.0, 0.0, 0.0, 1.0]"
3358576,"[-0.21576864551261024, 0.05836630920881226, 4.001393931476149, 109.45908601222862, -0.1789363798519563, 0.9789444912086382, -0.40326672050030815, 26.163216917110617, -0.17536803137984514, -0.03573540899741924, -0.15058625311873094, 29.001690219031737, 0.0, 0.0, 0.0, 1.0]"
3370444,"[-0.15029591406340415, 0.2997461535226498, 3.8675922093790533, 50.03718027202638, -0.4581539009027134, 0.8233122473392308, -1.3754282145412484, 64.15630858320691, -0.1600520364539658, -0.08805488759915762, 0.010192052057655453, 31.359499908111907, 0.0, 0.0, 0.0, 1.0]"
3371866,"[-0.29481331582590037, 0.6592859650870073, 2.8395456502133443, 28.58742461675996, -0.30557929079692847, 0.6207966737100676, -2.963854131836817, 73.48149827169513, -0.1654052936600585, -0.07749974501379987, 0.013833760665470731, 31.32911809417606, 0.0, 0.0, 0.0, 1.0]"
3395557,"[-0.1333572237590504, 0.2437554484440783, 3.9436158707050364, 72.67563511113514, -0.29751111115968176, 0.9147311965320029, -1.1224271620080504, 38.595220773984494, -0.17270974850286064, -0.05887402752779416, -0.03709954390310843, 29.094956450740007, 0.0, 0.0, 0.0, 1.0]"
3396789,"[-0.25846160956408387, 0.48995047201807446, 3.4178534041528055, 48.389325614623516, -0.4059143653534041, 0.7269803172617679, -2.2736386105008277, 69.64020744332329, -0.1601484563213503, -0.08789157131170869, 0.008236072912368816, 30.687412071069403, 0.0, 0.0, 0.0, 1.0]"
