case_id,trans
2691308,"[0.30322168873202626, 0.17235488418346262, -3.847467172073268, 5.950233042508607, -0.8147773497368445, -0.4631289261525691, -1.4318460600469671, 239.35504354936967, -0.0902793205295697, 0.15882734520539515, 9.049541607281096e-08, 4.273071062245901, 0.0, 0.0, 0.0, 1.0]"
2695393,"[0.2042247272826093, 0.11732281778739402, -3.891976612871507, 41.04132567719666, -0.8220515434893, -0.47225178197097967, -0.966895189029489, 235.53799328719896, -0.09100486914354494, 0.15841273652216548, -6.911075926684243e-08, 6.7832420226262675, 0.0, 0.0, 0.0, 1.0]"
2702819,"[0.522222869369759, 0.5538330588185782, -2.6622633884444977, -36.045576293568196, -0.4448955341335734, -0.4718265697036136, -3.1249864688333844, 197.59539475273, -0.13292059193465505, 0.12533394408537593, -5.779136167982903e-07, 12.289433329871564, 0.0, 0.0, 0.0, 1.0]"
2708105,"[0.3518572307509889, 0.2569300608331755, -3.6951550631235754, 5.296690217941418, -0.7269277160789228, -0.5308102566876522, -1.7885786647328623, 225.55643928162192, -0.10773776112460073, 0.14754340421764944, 1.1650585507671043e-07, 8.725159620802092, 0.0, 0.0, 0.0, 1.0]"
2710307,"[0.24401654117819202, 0.11488622866810164, -3.953130020307929, 32.800549035799314, -0.871216780219747, -0.41016890968002995, -1.1072261838760638, 236.34999952699093, -0.07781863870806019, 0.16528986892618552, 2.1086943713613775e-06, 3.6973343600391715, 0.0, 0.0, 0.0, 1.0]"
2712874,"[0.6732105018745175, 0.5703056444298336, -1.672936802204988, -35.93139693614734, -0.3109375306996638, -0.263405510890496, -3.6220912977841944, 160.26712049264535, -0.11808888468649831, 0.13939690317081374, 1.6457787109978396e-06, 9.903691916269452, 0.0, 0.0, 0.0, 1.0]"
2713954,"[0.4850217127501186, 0.2526161309882389, -3.118274589395837, 5.893336666365755, -0.6736821101776971, -0.3508757351081104, -2.2450233301830615, 213.6346598278501, -0.08439188098626467, 0.1620323786280339, 5.292540460656293e-07, 3.2493193958530933, 0.0, 0.0, 0.0, 1.0]"
2721564,"[0.4229801870469213, 0.3092859033799521, -3.496542255369238, -13.534393516951909, -0.687529385681248, -0.502726034400223, -2.151134360348311, 227.93960169364544, -0.10783353859445574, 0.1474734188064854, -3.6849559215244915e-09, 10.761316991895292, 0.0, 0.0, 0.0, 1.0]"
2726029,"[0.5300161710892691, 0.35053548152696024, -3.018787394360963, -3.443200345542394, -0.6133398957840781, -0.40564445747214983, -2.6086750624350317, 208.19027265567667, -0.10077988199274915, 0.15238076219058244, -5.768488440994789e-07, 6.849126396508542, 0.0, 0.0, 0.0, 1.0]"
2730518,"[0.4387262885858046, 0.4063760954478069, -3.2903054817740385, -8.092962955169128, -0.5879991058622798, -0.5446418678888777, -2.455010064556438, 215.6303599403666, -0.12414696082445852, 0.13402989747935054, 5.659484053204555e-08, 10.031669189459972, 0.0, 0.0, 0.0, 1.0]"
2734300,"[0.30587241117191594, 0.15813313469900808, -3.854218891466132, 20.620022988172103, -0.8339886534593319, -0.43115995372592086, -1.413570414624843, 231.4680104789469, -0.08390033723337426, 0.16228744471567794, 9.790710074678252e-07, 4.886224372720384, 0.0, 0.0, 0.0, 1.0]"
2745464,"[0.45613759781144736, 0.3003864516979216, -3.4388938461182863, -14.606409327809395, -0.6009259029054218, -0.5903152612314492, -2.212337188672975, 217.7479595093686, -0.11991445619669716, 0.13687250668556245, -0.06656623043973553, 11.084213448931933, 0.0, 0.0, 0.0, 1.0]"
2755075,"[0.45639960706719307, 0.3828918091141677, -3.297253099430805, -4.729967627352082, -0.6153174653913818, -0.5162148859432395, -2.44567143707952, 221.8145603180795, -0.11741927779698774, 0.13996140361509207, -1.9020258513390636e-07, 10.038121498304484, 0.0, 0.0, 0.0, 1.0]"
2765232,"[0.5226513338426938, 0.5930757390591703, -2.514274642724998, -39.55692186027231, -0.40492797357272575, -0.45948908332310634, -3.245244181999477, 194.16270625117244, -0.13706416697509216, 0.1207886394976547, 2.8118051217127587e-07, 12.114015185133088, 0.0, 0.0, 0.0, 1.0]"
2782737,"[0.4298975081231321, 0.33322210828802246, -3.4448790480269, 4.465197246267849, -0.6632287666728746, -0.514080628518768, -2.232934196145217, 215.10960890092502, -0.11192283659203117, 0.14439445955250482, 3.8005000667844283e-07, 9.182860349744901, 0.0, 0.0, 0.0, 1.0]"
2791908,"[0.39577960436491966, 0.22695876165888262, -3.6531033793576215, 9.147396197983184, -0.7719415600048027, -0.4426674295816121, -1.8729709768683778, 225.7525754135026, -0.09088180248896191, 0.15848337224021794, 1.2029000224103213e-07, 7.021643390959252, 0.0, 0.0, 0.0, 1.0]"
2794805,"[0.3750053401950268, 0.7325459720036449, -2.332235279583962, -48.264068612380974, -0.2588761280250976, -0.5056980759957896, -3.3784409394154773, 185.58086682508846, -0.16262224112728194, 0.08324955249725412, -6.10644064949725e-07, 19.676929273395928, 0.0, 0.0, 0.0, 1.0]"
2798126,"[0.33853404526944925, 0.35194292149631345, -3.570135890445588, 3.0139181850541092, -0.6028777413003908, -0.626759095692577, -2.0047354171274754, 235.26273362127625, -0.13166701428222774, 0.12665022167473797, -5.56790793198488e-07, 13.374706317222005, 0.0, 0.0, 0.0, 1.0]"
2800915,"[0.5280265297994287, 0.46192296854209147, -2.925457663224599, -16.964726566537408, -0.536345188498741, -0.4692003769558292, -2.880083686483109, 207.03856113540837, -0.12028895629002793, 0.13750290286001435, -6.38924729373962e-08, 9.590544680645326, 0.0, 0.0, 0.0, 1.0]"
2803927,"[0.3845598053878722, 0.22708952854078318, -3.6731076375466154, 3.892398753340764, -0.7704304479388056, -0.45495181887650776, -1.8334304085091897, 224.30925124050106, -0.09289518393371603, 0.15731168456979797, 3.78200860278239e-07, 8.188745907287997, 0.0, 0.0, 0.0, 1.0]"
2810700,"[0.4535212063721103, 0.7192912597363368, -2.9521465909322235, -58.03620617438531, -0.46932580973217436, -0.7443619862367478, -2.852720646345026, 232.17959269964774, -0.1891068142278193, 0.119233603243562, -9.982617004633277e-07, 17.433070737153493, 0.0, 0.0, 0.0, 1.0]"
2816051,"[0.4665249715725047, 0.3528798077322204, -3.329644926560439, -4.2303477849962405, -0.5773945142066834, -0.5731451512594978, -2.3871326563085455, 212.10727709271066, -0.12241339662230796, 0.13511581572224465, -0.047726745179522245, 11.917293777521122, 0.0, 0.0, 0.0, 1.0]"
2818352,"[0.08483147572807369, 0.04057928007980328, -3.9710488838227693, 53.2587055511282, -0.8726091020222567, -0.41741564044144247, -0.3860488000526609, 230.54878494805442, -0.07883603556907717, 0.1648070604133362, -1.0768858797619583e-07, 4.543690290078591, 0.0, 0.0, 0.0, 1.0]"
2819875,"[0.32408932966014575, 0.2286012919453802, -3.768594987964726, 4.627646607907664, -0.7501517320787648, -0.5291314251520286, -1.6281518960282078, 225.83204174275755, -0.1053041048539221, 0.1492900760304849, -1.4532850711954287e-07, 9.275401501327874, 0.0, 0.0, 0.0, 1.0]"
2842428,"[0.44401597137348, 0.27992772501552976, -3.4942768515058256, 5.815161825294226, -0.7200239414002919, -0.453933850078081, -2.1548123038617315, 218.74612871769568, -0.09743093156936646, 0.1545435047932456, 5.883683051304616e-07, 8.085283529873113, 0.0, 0.0, 0.0, 1.0]"
2844014,"[0.2786348566429162, 0.10607166594724737, -3.9185623774741454, 21.357005877629938, -0.8920686877496733, -0.33959535507152466, -1.2239508461117663, 233.2858343746642, -0.06499744408779157, 0.17073902179153144, 8.157901045523934e-08, 1.1236122019803, 0.0, 0.0, 0.0, 1.0]"
2845040,"[0.5354327464989123, 0.492005118831556, -2.8181449269341985, -17.45546273206439, -0.5054742875514744, -0.4644765673793546, -2.985170640224913, 201.60664747319404, -0.12361231364111866, 0.1345231475121093, -2.043244178596006e-08, 12.035956336346064, 0.0, 0.0, 0.0, 1.0]"
2847198,"[0.33782589588194484, 0.25140883831311656, -3.6414833484635127, 24.32200191689664, -0.7115994901373573, -0.5295704647990902, -1.7287629675200449, 236.7708733597442, -0.10907033039822957, 0.1465610600640375, -1.6766847009181506e-07, 7.734705715036391, 0.0, 0.0, 0.0, 1.0]"
2868630,"[0.49527616457447676, 0.4487110465657336, -3.0538298624780027, -13.431839000656424, -0.5512802040154356, -0.4994497513814386, -2.7435939480002043, 216.24983671251033, -0.12266148264921527, 0.1353907012116092, -2.997535316246136e-08, 9.387915953045342, 0.0, 0.0, 0.0, 1.0]"
2869466,"[0.4668111281006817, 0.39772861154211786, -3.2426363405991774, -16.71512857581118, -0.6012381334680197, -0.5122616803022298, -2.5176366185553785, 223.9235563539175, -0.11848270178841983, 0.13906232659203788, 1.1637433152661288e-07, 11.7853469598576, 0.0, 0.0, 0.0, 1.0]"
2872055,"[0.7230810243231335, 0.46125412941679206, -2.0052565926638604, -26.32799056248873, -0.3947086869068852, -0.289038054722573, -3.519186833665058, 167.8693125072088, -0.10062722396222563, 0.15239791729678234, -0.020737837511709996, 10.39358979204813, 0.0, 0.0, 0.0, 1.0]"
2874869,"[0.40268396028610826, 0.2849439853278517, -3.570995287638992, -0.3131187072095116, -0.7100598876074989, -0.5024615805238422, -2.025136892884583, 223.14583850391975, -0.105529233625327, 0.149131023430923, -4.443704893215222e-06, 7.766091799351588, 0.0, 0.0, 0.0, 1.0]"
2883301,"[0.30416721385064477, 0.1600530692250271, -3.8551574586217767, 24.417163516041164, -0.8309785677420598, -0.437424214518466, -1.4110086847761003, 234.12355953627213, -0.0850955861526278, 0.1616639181637378, -3.7075780166097286e-05, 5.182639534334729, 0.0, 0.0, 0.0, 1.0]"
2901253,"[0.4558169856002913, 0.23766347732136828, -3.1437839682730466, 13.919480338091844, -0.6790357547334591, -0.35404831708328466, -2.1103330246712564, 212.85075672628358, -0.08446399203346157, 0.1619948003795788, 6.718456859012934e-07, 4.031882626160619, 0.0, 0.0, 0.0, 1.0]"
2911759,"[0.1578287531425233, 0.07311590191004962, -4.042681925222313, 27.724066413807407, -0.8935254787021524, -0.4139521330858811, -0.7140780292308585, 237.16293789176115, -0.07679649166166004, 0.16576724697148448, -1.9708280368097947e-06, 4.877144057275846, 0.0, 0.0, 0.0, 1.0]"
2931269,"[0.16431533969233317, 0.07632995165826753, -3.8685405027316353, 47.393379748288936, -0.8546263861211457, -0.397004304477504, -0.7437870245916065, 239.62754920565544, -0.07696783506338828, 0.1656877595537051, -2.495679490857097e-07, 0.6361817233442348, 0.0, 0.0, 0.0, 1.0]"
2932352,"[0.33045299995368826, 0.2014246837950364, -3.7853751178054775, 13.07424172008686, -0.7873403859634238, -0.4799208561970291, -1.5887478711007355, 235.30825381208373, -0.0950870810912158, 0.15599656505754428, -1.1237916799361257e-06, 5.363509365820552, 0.0, 0.0, 0.0, 1.0]"
2943501,"[0.46792499518977343, 0.4749874341287959, -3.0595456145477016, -17.278470020656485, -0.43090506919391675, -0.6136401601317588, -2.7162038021233292, 209.94742414128808, -0.14096544959539112, 0.11523132388574127, -0.06184729878505022, 14.176523903383636, 0.0, 0.0, 0.0, 1.0]"
2945370,"[0.5419780038847214, 0.5542697644141674, -2.593295022881204, -32.839889112604794, -0.4416425443446957, -0.45166012120786186, -3.18245309535648, 190.43099596515592, -0.130623313714772, 0.12772639200427188, -5.564379475908606e-07, 12.3287768944608, 0.0, 0.0, 0.0, 1.0]"
2945874,"[0.4699288310847032, 0.4224523214969916, -3.181779949523853, -18.291093822201276, -0.5763838677456292, -0.5181530341316898, -2.594120454657369, 209.01253003717488, -0.12213750152059431, 0.13586357871989774, -2.5998745591000124e-07, 11.042400943712588, 0.0, 0.0, 0.0, 1.0]"
2960250,"[0.26627379058162337, 0.20147940897710298, -3.8355108999882535, 26.223616118622907, -0.7450425536629838, -0.5637477596275443, -1.3707871238361957, 239.72225496349418, -0.11023581604354993, 0.14568644341674578, -3.958111840922807e-07, 8.95931769682223, 0.0, 0.0, 0.0, 1.0]"
2989611,"[0.3896627674897273, 0.3433428564946412, -3.508207550639873, -13.525867558745546, -0.6411736736929247, -0.5649556891381016, -2.132056369352949, 228.9281291594666, -0.12077872251002779, 0.13707290574405784, 1.5247220475415906e-07, 10.95257516065104, 0.0, 0.0, 0.0, 1.0]"
2989793,"[0.36199913879890616, 0.2542583514628153, -3.681735098067476, 6.709269080771065, -0.7338951513325005, -0.5154679631857912, -1.8160427440244509, 227.819215799581, -0.1050051037093192, 0.14950053342804548, 9.429504134421422e-09, 7.964974123343032, 0.0, 0.0, 0.0, 1.0]"
2991701,"[0.4765834268525861, 0.4579997642212126, -3.080601481469711, -29.562464844669428, -0.5410268366243298, -0.5199947564365617, -2.7134998205852843, 210.76727732081878, -0.12659381274159848, 0.1317212505419056, -2.3039514459164435e-05, 12.41866091891771, 0.0, 0.0, 0.0, 1.0]"
2993349,"[0.47282044481021374, 0.2916177676631726, -3.4135451088775333, 6.839236198872925, -0.707722797860617, -0.43649552797393465, -2.280546945388162, 215.82768256335464, -0.09590376703902191, 0.15549581591795508, 3.995566072454891e-07, 8.06703853383145, 0.0, 0.0, 0.0, 1.0]"
3000387,"[0.38048467567819166, 0.27959463139104973, -3.558230476808058, 16.810752478386178, -0.6984498784245948, -0.5132452505898454, -1.938370037313405, 229.0833548716663, -0.10818135566946809, 0.14721846210908338, 6.802458707279895e-07, 10.023986599862823, 0.0, 0.0, 0.0, 1.0]"
3000409,"[0.16455673760073256, 0.08585547836542957, -4.022964175878446, 41.0981030431369, -0.868812531615826, -0.4532905874142783, -0.7619669340197085, 241.52255106877502, -0.0845068368323206, 0.16197245392000345, 2.226133233289308e-07, 3.7294118987989915, 0.0, 0.0, 0.0, 1.0]"
3002001,"[0.49441313543841336, 0.5032861581926352, -2.9094086143365447, -15.99610502758216, -0.49665195289908837, -0.5055645677450716, -2.8962952362092986, 203.24583151415317, -0.130326668986882, 0.12802906174402715, 2.1767103362611943e-07, 13.350142745484568, 0.0, 0.0, 0.0, 1.0]"
3003214,"[0.49702259616625727, 0.45466557932327895, -3.034141782244058, -20.449050915803028, -0.5453324914865652, -0.49885905234919914, -2.765351772395872, 210.21723993017224, -0.12331136817065169, 0.1347990644631996, -2.311155385778719e-07, 10.273488003031792, 0.0, 0.0, 0.0, 1.0]"
3006992,"[0.34837233919120475, 0.1498535324778304, -3.798601088142684, 27.639432984948826, -0.8298376554482058, -0.40974167086119995, -1.5550291418896163, 231.00804428934197, -0.07963502794968913, 0.164388131349942, -0.013791420217495902, 5.872067582122267, 0.0, 0.0, 0.0, 1.0]"
3007215,"[0.5078404847084499, 0.457455401451228, -2.9966528527951537, -16.13217828110244, -0.5423582728622414, -0.4885491092356695, -2.805932725438537, 210.79033239702804, -0.12227366250548093, 0.13574105037816628, -2.2124662060785842e-07, 9.318196362288763, 0.0, 0.0, 0.0, 1.0]"
3014754,"[0.4878794130850062, 0.4397418194402597, -3.095599200857556, -25.142828784246248, -0.5601149480493787, -0.5048485470865589, -2.6963772303048175, 209.45440520118026, -0.12231450567742566, 0.13570424827964342, 5.651261338172733e-07, 11.84227518080975, 0.0, 0.0, 0.0, 1.0]"
3015439,"[0.5490956099966775, 0.5102717105566941, -2.717290078550416, -32.4618595155721, -0.4848686312894658, -0.45057666762491755, -3.0772587490217695, 198.28571242287342, -0.12436456220818555, 0.13382801263629937, 3.8067921914946845e-06, 12.266767473519113, 0.0, 0.0, 0.0, 1.0]"
3022885,"[0.48510674791578906, 0.39386526349181294, -3.205107962216153, -5.317906565722282, -0.6060549766700633, -0.4921777784429378, -2.565242187488425, 213.61336327848974, -0.11516411160690718, 0.14182280704452296, -4.1068815144303836e-05, 10.561811869540463, 0.0, 0.0, 0.0, 1.0]"
3026103,"[0.309203927732078, 0.14970152795716915, -3.8554133251273464, 18.59306197061261, -0.8452824914810817, -0.40924307348829386, -1.4103094245206698, 228.153622056151, -0.07961077026472595, 0.16443420130290173, 3.861078245037707e-07, 5.624847087332152, 0.0, 0.0, 0.0, 1.0]"
3027613,"[0.24696208055352933, 0.14201815025695386, -3.935148005273795, 13.869670142191147, -0.83095935883179, -0.4778567983586307, -1.1695275785680594, 232.87656988765332, -0.09107468801277688, 0.15837260654419527, -8.985369753983768e-07, 6.169154286671933, 0.0, 0.0, 0.0, 1.0]"
3034084,"[0.5692847184311537, 0.45861612785072825, -2.7853651868959712, -9.619774211649457, -0.528361855106623, -0.4256495759315232, -3.001095657350064, 204.62478915125786, -0.11461224387547587, 0.14226916339844684, -4.0026695515826397e-07, 7.249056783727902, 0.0, 0.0, 0.0, 1.0]"
3037537,"[0.5896776542724018, 0.5103275659619609, -2.569796846001552, -30.73918707957567, -0.4733300294875707, -0.40963990670320727, -3.2014576289648464, 199.7476119546541, -0.11955380255325075, 0.13814256981532116, -1.6030768041524423e-06, 7.526584742434801, 0.0, 0.0, 0.0, 1.0]"
3063231,"[0.5267505491311736, 0.2690185777916297, -3.310183492023858, -3.2728499753651477, -0.7180972073248449, -0.3667414138399106, -2.4281412293352065, 215.90335120413684, -0.08309393093686743, 0.16270181296387595, 1.862260160755552e-07, 6.738938940611389, 0.0, 0.0, 0.0, 1.0]"
3063363,"[0.42670947231129813, 0.2688791605605771, -3.5448730072834977, 7.417344954873435, -0.7305557387985975, -0.46033842579943124, -2.0705221906763573, 224.45347067620642, -0.09739529785840363, 0.15456596409087353, 3.3527499866303763e-07, 7.284648912018403, 0.0, 0.0, 0.0, 1.0]"
3072694,"[0.4437023139145504, 0.36017664755777634, -3.3688208930397865, -7.268526312264001, -0.6371170370561614, -0.5171876359539582, -2.346110093399711, 216.73382574128476, -0.11514112801022021, 0.1418414676340131, -2.0042186901719363e-06, 10.0783874522653, 0.0, 0.0, 0.0, 1.0]"
3090357,"[0.4600314813435627, 0.300816073085029, -3.4295065090557695, 7.372503994742033, -0.6991801853930384, -0.4571957187060729, -2.2564733289354604, 219.75911810221876, -0.09998431609973558, 0.15290394970157462, 1.605063591072816e-07, 7.217231073932967, 0.0, 0.0, 0.0, 1.0]"
3093732,"[0.5071182960098963, 0.595267718660436, -2.5587593617423106, -46.10199931041298, -0.4041970859444241, -0.47445979038266656, -3.210285829814766, 195.0192649071734, -0.13906902598971596, 0.1184748383009784, -1.3223885527564762e-06, 15.33995323323224, 0.0, 0.0, 0.0, 1.0]"
3106788,"[0.6225497363534739, 0.3018906998202362, -2.9640282313181183, -14.773456676488891, -0.6496528020163754, -0.3150320594231281, -2.8403738176137345, 198.1186536020548, -0.07971399033529569, 0.16438418733280014, 7.601280062387911e-07, 5.740080247759703, 0.0, 0.0, 0.0, 1.0]"
3110755,"[0.6125585768772434, 0.38883825817299633, -2.4873934353153015, -17.286397590303267, -0.5115445399460603, -0.3247172498622706, -2.9785747222448795, 187.62790836637384, -0.0979088414941798, 0.1542411749745833, -2.08640868884638e-07, 8.057002953430262, 0.0, 0.0, 0.0, 1.0]"
3114064,"[0.5415972297624744, 0.5332442209219485, -2.6512521495678403, -32.15140511657505, -0.4942273696345849, -0.4174108353442011, -3.116392633889923, 209.44600294899556, -0.1238511969017784, 0.13412677964060993, 0.028254622925139847, 8.539690685163537, 0.0, 0.0, 0.0, 1.0]"
3126394,"[0.3328042587582902, 0.20312236338393225, -3.780371674592198, 12.122096901233562, -0.7860333562023314, -0.4797231746906808, -1.600617624843626, 234.7873260851236, -0.09517427611827915, 0.15594338223850215, 5.278085548043452e-06, 6.8697310517350845, 0.0, 0.0, 0.0, 1.0]"
3129830,"[0.387498258374516, 0.42671641281375355, -3.3546765039513073, -17.749782110367605, -0.5493571082683905, -0.6049504945826507, -2.366290838758231, 220.8516054406785, -0.13524808638500757, 0.12281871367699317, 1.8236550958043101e-06, 12.925079928063681, 0.0, 0.0, 0.0, 1.0]"
3135482,"[0.5426995518454477, 0.38947250091415486, -3.0550118780933784, -13.530096022907003, -0.6045898657731033, -0.43388876646313085, -2.74227770387573, 208.44603189599502, -0.10651890801784007, 0.1484257509159429, -8.404523357916921e-08, 7.673835133330476, 0.0, 0.0, 0.0, 1.0]"
3158653,"[0.5652562481030745, 0.669446491940949, -1.9787485719438367, -53.28990836683279, -0.31096185250472436, -0.368279098911804, -3.59690681968478, 175.0916418871069, -0.13958793863329835, 0.11786300814241636, 1.9468580923900183e-07, 12.545631384056183, 0.0, 0.0, 0.0, 1.0]"
3166313,"[0.4717855345910111, 0.45155077181875436, -3.108961827049642, -25.119354251065232, -0.5470876329371683, -0.5236558334870949, -2.680958957987746, 210.2673574736856, -0.12632397767157894, 0.13198005136226207, -1.1553328602680664e-05, 10.222819184676398, 0.0, 0.0, 0.0, 1.0]"
3172550,"[0.5448398221207998, 0.3838944221777711, -3.046017464805501, -6.144198805341986, -0.6065394782438651, -0.4273665370272278, -2.7361673876118835, 207.3068859441916, -0.10522764267200986, 0.14934398052129338, 6.141049538735013e-07, 8.615984480607203, 0.0, 0.0, 0.0, 1.0]"
3176836,"[0.5129969087790376, 0.5343597016351662, -2.7578504444631395, -20.32653314825187, -0.465237717682264, -0.48461092321311966, -3.0409612799964734, 199.19745628209046, -0.1317904458100414, 0.12652177557029734, 2.8683092570454935e-07, 12.879900070664029, 0.0, 0.0, 0.0, 1.0]"
3203921,"[0.45955647324010535, 0.34970724542391823, -3.3515461203082264, 7.668624828689289, -0.6496856245916303, -0.4943898053157906, -2.370722080698512, 216.35209892749364, -0.11063319712202895, 0.145384926986366, -1.9887699752788399e-07, 9.879338903509359, 0.0, 0.0, 0.0, 1.0]"
3214212,"[0.3572739758911111, 0.3199553910257079, -3.6023162289309965, -7.0903996298713565, -0.6536763000108174, -0.5853983935847861, -1.9688840917209873, 245.56195135529833, -0.12187955528055011, 0.1360950230716985, -2.6653654534133074e-07, 5.603150314814618, 0.0, 0.0, 0.0, 1.0]"
3222423,"[0.4717546859182816, 0.3951141353563842, -3.235959015470214, -10.532787034530358, -0.6043090095712188, -0.5061058071046335, -2.5262137730393874, 215.87943611225518, -0.11730186941971295, 0.14005981838150355, 9.934298258706885e-06, 8.636571019509741, 0.0, 0.0, 0.0, 1.0]"
3225921,"[0.4653536395645601, 0.4375645877678344, -3.158608032476543, -11.058677840635909, -0.5605299035945375, -0.5270574725347297, -2.6222856589296866, 209.71620009753468, -0.12514787320723833, 0.1330957968231147, -5.7679377630928824e-08, 14.540361177633713, 0.0, 0.0, 0.0, 1.0]"
3237532,"[0.41524764670904624, 0.28628913934876227, -3.5448367960204146, 6.560675861435975, -0.71090279839968, -0.49012766890007486, -2.0705836544412355, 215.8390264875178, -0.10369886756648326, 0.15040952817455264, -4.580874566398528e-07, 9.226257014045801, 0.0, 0.0, 0.0, 1.0]"
3242215,"[0.5954527151931656, 0.524029251587587, -2.4999317292681185, -28.18446456973338, -0.45714020350587187, -0.40230880215590714, -3.25630590222024, 189.68837309308, -0.12069575266899414, 0.1371459681795445, -7.72406948526253e-07, 8.961872116756176, 0.0, 0.0, 0.0, 1.0]"
3245888,"[0.43672417674643316, 0.6552545469393626, -2.5831044839115944, -43.37338308452504, -0.3535312473292869, -0.5304884713585554, -3.1907296651874466, 199.51302833919996, -0.1540234393241787, 0.10265167951264426, -1.76696724292018e-05, 13.308468501011465, 0.0, 0.0, 0.0, 1.0]"
3262148,"[0.5132207261669447, 0.4807627443543968, -2.9186995995775944, -22.491020578492723, -0.49542119898125814, -0.5104865597241167, -2.8852766069023805, 201.82825164931677, -0.12803620601238927, 0.13024701933194952, -0.01785917073487593, 11.335568167709738, 0.0, 0.0, 0.0, 1.0]"
3263044,"[0.29384720101075784, 0.16797244008473758, -3.7183252020796935, 24.70111596400325, -0.7863386630662966, -0.44949656300195856, -1.389502176905261, 235.28077002537583, -0.09066512055307904, 0.15860743114800896, -6.652900377388716e-08, 4.88981362441671, 0.0, 0.0, 0.0, 1.0]"
3275028,"[0.5637132979970626, 0.4768926095088909, -2.768544942614658, -20.163991777848594, -0.5148633209189659, -0.4355645961625976, -3.031228048361445, 197.24809617046637, -0.11799478021030074, 0.1394765684384558, 7.182449119082289e-07, 10.782043527678788, 0.0, 0.0, 0.0, 1.0]"
3294783,"[0.5580427502423336, 0.507127261412828, -2.696412140105654, -22.551941961646605, -0.4860846481943624, -0.4417375634120942, -3.0955691480723986, 198.94722295592848, -0.12286789151658381, 0.13520341169678787, -1.2512384921975559e-06, 10.768186555623263, 0.0, 0.0, 0.0, 1.0]"
3314205,"[0.483726839840155, 0.6746874438552127, -2.2886802665319452, -50.11253655671332, -0.3248423216296495, -0.45308129910749706, -3.4080973017283367, 184.15252105164416, -0.14847455102856505, 0.10645087598104108, -4.1202873045659344e-07, 14.18062990228606, 0.0, 0.0, 0.0, 1.0]"
3317185,"[0.5259228809591439, 0.5750242180270081, -2.5727663193227124, -38.693110348479195, -0.42295946951188634, -0.4624473582110404, -3.1990714350609655, 204.16299323040317, -0.1348103910373779, 0.12329898527003967, 2.1846817127054326e-07, 10.802535463106148, 0.0, 0.0, 0.0, 1.0]"
3317860,"[0.5731149811756473, 0.6469346304710807, -2.064970983790627, -45.37175283209879, -0.3335487891975585, -0.3765103019499587, -3.5481092734811766, 176.74845922496462, -0.1367491227991943, 0.12114519682560737, 4.2605183316860573e-07, 13.004522734010088, 0.0, 0.0, 0.0, 1.0]"
3328656,"[0.4020491184605671, 0.24315280908713013, -3.6238878914548223, 11.510373886990074, -0.7553464257280182, -0.45682067096498813, -1.9288917362101348, 230.48713713553886, -0.09454364788297796, 0.15632651708923953, 1.928952142585129e-07, 4.876557710838055, 0.0, 0.0, 0.0, 1.0]"
3328939,"[0.41796098426681955, 0.3393939951688465, -3.459449554977228, -0.6754510760173531, -0.6541739494434712, -0.5312032624585465, -2.210293092876563, 221.76780904069355, -0.11516357975811618, 0.14182323927186122, 3.538605160431879e-07, 9.558139648458662, 0.0, 0.0, 0.0, 1.0]"
3329864,"[0.25626329333674736, 0.22157465765004072, -3.862513243174674, 12.835886270489794, -0.7784117495489599, -0.5297706809866751, -1.3825546704085825, 235.61482609599858, -0.10469469454137094, 0.14956774289241215, 0.027536653120637557, 8.067297721017553, 0.0, 0.0, 0.0, 1.0]"
3341045,"[0.3409846211922734, 0.21848010941039914, -3.753557767578771, 10.325311636096707, -0.7698560276563206, -0.49327249780059074, -1.6625254480165463, 237.23387676068467, -0.09856098373395458, 0.15382527030910684, -7.999085914994453e-08, 6.80501935797956, 0.0, 0.0, 0.0, 1.0]"
3352877,"[0.21802535578473137, 0.14306334192089673, -3.963222623466415, 33.05756363703648, -0.8071452488796809, -0.5296361979213953, -1.0705387506636492, 248.3149871042375, -0.10022826073338072, 0.15274413469763354, -9.17825780277113e-07, 3.752133642485612, 0.0, 0.0, 0.0, 1.0]"
3357693,"[0.4624732373724845, 0.3538735118175395, -3.3373845414417165, -0.4542095868531959, -0.6456278274888672, -0.49402100230755475, -2.390616866626233, 223.27091407697716, -0.1110197021076785, 0.1450899963614652, -6.79219920287979e-07, 6.552781231087717, 0.0, 0.0, 0.0, 1.0]"
3358111,"[0.5624748506181543, 0.6469891674456317, -2.11342138599099, -40.344070698365776, -0.3377641414208793, -0.3885131199857819, -3.519465105053411, 175.98069953177585, -0.1378736932430933, 0.11986378106733701, 6.611427656907656e-07, 13.464846046645953, 0.0, 0.0, 0.0, 1.0]"
3358576,"[0.515464880452103, 0.6440327494253776, -2.320537014046108, -32.292739026989395, -0.35321627379769965, -0.4413117249940106, -3.3864867557440244, 190.54922118760743, -0.14263277157528498, 0.11415942261974253, 1.6142921778171749e-06, 12.243634374830888, 0.0, 0.0, 0.0, 1.0]"
3370444,"[0.4416504746447917, 0.3532502173287422, -3.3856827328682564, -11.043632536521123, -0.644043902653373, -0.5151374512326271, -2.3217099329486914, 217.33059405893482, -0.11411358932658272, 0.14266944322852954, -1.538446982127529e-06, 9.596058983431943, 0.0, 0.0, 0.0, 1.0]"
